"date","rank","song","artist"
"2001-01-01",95,"Lady (Hear Me Tonight)","Yolanda Adams"
"2001-01-01",96,"A Little Gasoline","Kelly Price"
"2001-01-01",97,"Cha-Cha Slide","The Offspring"
"2001-01-01",98,"I Know","Beenie Man Featuring Mya"
"2001-01-01",99,"Kiss This","NEW"
"2001-01-01",100,"All Good?","NEW"
"2001-01-08",1,"Independent Women Part I","Destiny's Child"
"2001-01-08",2,"It Wasn't Me","Shaggy Feat. Ricardo ""RikRok"" Ducent"
"2001-01-08",3,"He Loves U Not","Dream"
"2001-01-08",4,"Case Of The Ex (Whatcha Gonna Do)","Mya"
"2001-01-08",5,"With Arms Wide Open","Creed"
"2001-01-08",6,"The Way You Love Me","Faith Hill"
"2001-01-08",7,"Ms. Jackson","OutKast"
"2001-01-08",8,"If You're Gone","matchbox twenty"
"2001-01-08",9,"This I Promise You","*NSYNC"
"2001-01-08",10,"Dance With Me","Debelah Morgan"
"2001-01-08",11,"Again","Lenny Kravitz"
"2001-01-08",12,"I Just Wanna Love U (Give It 2 Me)","JAY-Z"
"2001-01-08",13,"Love Don't Cost A Thing","Jennifer Lopez"
"2001-01-08",14,"Kryptonite","3 Doors Down"
"2001-01-08",15,"E.I.","Nelly"
"2001-01-08",16,"I Wish","R. Kelly"
"2001-01-08",17,"Gotta Tell You","Samantha Mumba"
"2001-01-08",18,"Most Girls","P!nk"
"2001-01-08",19,"Liquid Dreams","O-Town"
"2001-01-08",20,"Crazy For This Girl","Evan And Jaron"
"2001-01-08",21,"Pinch Me","Barenaked Ladies"
"2001-01-08",22,"Don't Tell Me","Madonna"
"2001-01-08",23,"Danger (Been So Long)","Mystikal Featuring Nivea"
"2001-01-08",24,"Beautiful Day","Mikaila"
"2001-01-08",25,"So In Love With Two","Backstreet Boys"
"2001-01-08",26,"Shape Of My Heart","Ludacris Featuring Shawnna"
"2001-01-08",27,"What's Your Fantasy","Britney Spears"
"2001-01-08",28,"Stronger","Madonna"
"2001-01-08",29,"Music","Ja Rule Featuring Christina Milian"
"2001-01-08",30,"Between Me And You","Fuel"
"2001-01-08",31,"Hemorrhage (In My Hands)","Avant Featuring KeKe Wyatt"
"2001-01-08",32,"My First Love","Tim McGraw"
"2001-01-08",33,"My Next Thirty Years","Musiq"
"2001-01-08",34,"Just Friends (Sunny)","K-Ci & JoJo"
"2001-01-08",35,"Crazy","Dixie Chicks"
"2001-01-08",36,"Without You","Moby Featuring Gwen Stefani"
"2001-01-08",37,"South Side","matchbox twenty"
"2001-01-08",38,"Bent","Public Announcement"
"2001-01-08",39,"Mamacita","Lil Bow Wow"
"2001-01-08",40,"Bow Wow (That's My Name)","Kandi"
"2001-01-08",41,"Don't Think I'm Not","Kenny Chesney"
"2001-01-08",42,"I Lost It","98 Degrees"
"2001-01-08",43,"My Everything","Sara Evans"
"2001-01-08",44,"Born To Fly","3LW"
"2001-01-08",45,"No More (Baby I'ma Do Right)","Ja Rule Featuring Lil' Mo & Vita"
"2001-01-08",46,"Put It On Me","Lonestar"
"2001-01-08",47,"Tell Her","Travis Tritt"
"2001-01-08",48,"Best Of Intentions","Vertical Horizon"
"2001-01-08",49,"You're A God","Jagged Edge"
"2001-01-08",50,"Promise","Dave Hollister"
"2001-01-08",51,"One Woman Man","Carl Thomas"
"2001-01-08",52,"Emotional","Brad Paisley"
"2001-01-08",53,"We Danced","Cash Money Millionaires"
"2001-01-08",54,"Project Chick","Ricky Martin"
"2001-01-08",55,"She Bangs","Shaggy Featuring Rayvon"
"2001-01-08",56,"Angel","Lee Ann Womack"
"2001-01-08",57,"Ashes By Now","Phil Vassar"
"2001-01-08",58,"Just Another Day In Paradise","Jo Dee Messina"
"2001-01-08",59,"Burn","3 Doors Down"
"2001-01-08",60,"It's Over Now","David Gray"
"2001-01-08",61,"Loser","Alan Jackson"
"2001-01-08",62,"Babylon","BBMak"
"2001-01-08",63,"www.memory","Jamie O'Neal"
"2001-01-08",64,"Still On Your Side","Wyclef Jean Featuring Mary J. Blige"
"2001-01-08",65,"There Is No Arizona","P!nk"
"2001-01-08",66,"911","Toby Keith"
"2001-01-08",67,"You Make Me Sick","Eminem Featuring Dido"
"2001-01-08",68,"You Shouldn't Kiss Me Like This","Joe Featuring Mystikal"
"2001-01-08",69,"Stan","Memphis Bleek Featuring Jay-Z & Missy Elliott"
"2001-01-08",70,"Stutter","Garth Brooks"
"2001-01-08",71,"Is That Your Chick","Keith Urban"
"2001-01-08",72,"Wild Horses","John Michael Montgomery"
"2001-01-08",73,"But For The Grace Of God","Crazy Town"
"2001-01-08",74,"The Little Girl","Vitamin C"
"2001-01-08",75,"Butterfly","Rascal Flatts"
"2001-01-08",76,"The Itch","Limp Bizkit"
"2001-01-08",77,"This Everyday Love","NEW"
"2001-01-08",78,"Rollin'","NEW"
"2001-01-08",79,"Stranger In My House","Tamia"
"2001-01-08",80,"Thank You","NEW"
"2001-01-08",81,"Liar","NEW"
"2001-01-08",82,"Meanwhile Back At The Ranch","Dido"
"2001-01-08",83,"X","Profyle"
"2001-01-08",84,"Could It Be","The Clark Family Experience"
"2001-01-08",85,"Girls Dem Sugar","Xzibit"
"2001-01-08",86,"You Should've Told Me","Jaheim"
"2001-01-08",87,"Can't Fight The Moonlight","Beenie Man Featuring Mya"
"2001-01-08",88,"Oh No","Kelly Price"
"2001-01-08",89,"Original Prankster","LeAnn Rimes"
"2001-01-08",90,"Oklahoma","Mos Def & Pharoahe Monch Featuring Nate Dogg"
"2001-01-08",91,"Feels Like Love","The Offspring"
"2001-01-08",92,"Thank You In Advance","Billy Gilman"
"2001-01-08",93,"Bouncing Off The Ceiling (Upside Down)","RE- ENTRY"
"2001-01-08",94,"My Baby You","RE- ENTRY"
"2001-01-08",95,"Lady (Hear Me Tonight)","Vince Gill"
"2001-01-08",96,"Cha-Cha Slide","Boyz II Men"
"2001-01-08",97,"Go On","A*Teens"
"2001-01-08",98,"After Party","Marc Anthony"
"2001-01-08",99,"A Little Gasoline","Modjo"
"2001-01-08",100,"Bounce With Me","Mr. C The Slide Man"
"2001-01-15",1,"Independent Women Part I","Destiny's Child"
"2001-01-15",2,"It Wasn't Me","Shaggy Feat. Ricardo ""RikRok"" Ducent"
"2001-01-15",3,"He Loves U Not","Dream"
"2001-01-15",4,"Case Of The Ex (Whatcha Gonna Do)","Mya"
"2001-01-15",5,"With Arms Wide Open","Creed"
"2001-01-15",6,"Ms. Jackson","OutKast"
"2001-01-15",7,"If You're Gone","matchbox twenty"
"2001-01-15",8,"The Way You Love Me","Faith Hill"
"2001-01-15",9,"Again","Lenny Kravitz"
"2001-01-15",10,"Love Don't Cost A Thing","Jennifer Lopez"
"2001-01-15",11,"This I Promise You","*NSYNC"
"2001-01-15",12,"I Just Wanna Love U (Give It 2 Me)","JAY-Z"
"2001-01-15",13,"Kryptonite","3 Doors Down"
"2001-01-15",14,"I Wish","R. Kelly"
"2001-01-15",15,"Stronger","Britney Spears"
"2001-01-15",16,"Dance With Me","Debelah Morgan"
"2001-01-15",17,"E.I.","Nelly"
"2001-01-15",18,"Crazy For This Girl","Evan And Jaron"
"2001-01-15",19,"Don't Tell Me","Madonna"
"2001-01-15",20,"Danger (Been So Long)","Mystikal Featuring Nivea"
"2001-01-15",21,"Most Girls","P!nk"
"2001-01-15",22,"Beautiful Day","Samantha Mumba"
"2001-01-15",23,"Gotta Tell You","Backstreet Boys"
"2001-01-15",24,"Shape Of My Heart","Ludacris Featuring Shawnna"
"2001-01-15",25,"What's Your Fantasy","K-Ci & JoJo"
"2001-01-15",26,"Crazy","Ja Rule Featuring Lil' Mo & Vita"
"2001-01-15",27,"Put It On Me","Joe Featuring Mystikal"
"2001-01-15",28,"Stutter","Lil Bow Wow"
"2001-01-15",29,"Bow Wow (That's My Name)","Fuel"
"2001-01-15",30,"Hemorrhage (In My Hands)","Avant Featuring KeKe Wyatt"
"2001-01-15",31,"My First Love","O-Town"
"2001-01-15",32,"Liquid Dreams","Tim McGraw"
"2001-01-15",33,"My Next Thirty Years","Barenaked Ladies"
"2001-01-15",34,"Pinch Me","Dixie Chicks"
"2001-01-15",35,"Without You","Sara Evans"
"2001-01-15",36,"Born To Fly","Moby Featuring Gwen Stefani"
"2001-01-15",37,"South Side","98 Degrees"
"2001-01-15",38,"My Everything","Shaggy Featuring Rayvon"
"2001-01-15",39,"Angel","3LW"
"2001-01-15",40,"No More (Baby I'ma Do Right)","Musiq"
"2001-01-15",41,"Just Friends (Sunny)","Ja Rule Featuring Christina Milian"
"2001-01-15",42,"Between Me And You","Lonestar"
"2001-01-15",43,"Tell Her","Madonna"
"2001-01-15",44,"Music","Kenny Chesney"
"2001-01-15",45,"I Lost It","Mikaila"
"2001-01-15",46,"So In Love With Two","Jagged Edge"
"2001-01-15",47,"Promise","matchbox twenty"
"2001-01-15",48,"Bent","Carl Thomas"
"2001-01-15",49,"Emotional","Dave Hollister"
"2001-01-15",50,"One Woman Man","Cash Money Millionaires"
"2001-01-15",51,"Project Chick","Lee Ann Womack"
"2001-01-15",52,"Ashes By Now","Jo Dee Messina"
"2001-01-15",53,"Burn","BBMak"
"2001-01-15",54,"Still On Your Side","P!nk"
"2001-01-15",55,"You Make Me Sick","Jamie O'Neal"
"2001-01-15",56,"There Is No Arizona","Brad Paisley"
"2001-01-15",57,"We Danced","Crazy Town"
"2001-01-15",58,"Butterfly","David Gray"
"2001-01-15",59,"Babylon","Toby Keith"
"2001-01-15",60,"It's Over Now","Public Announcement"
"2001-01-15",61,"You Shouldn't Kiss Me Like This","Phil Vassar"
"2001-01-15",62,"Mamacita","Keith Urban"
"2001-01-15",63,"Just Another Day In Paradise","Garth Brooks"
"2001-01-15",64,"But For The Grace Of God","3 Doors Down"
"2001-01-15",65,"Wild Horses","Alan Jackson"
"2001-01-15",66,"Loser","Wyclef Jean Featuring Mary J. Blige"
"2001-01-15",67,"www.memory","Tamia"
"2001-01-15",68,"911","Rascal Flatts"
"2001-01-15",69,"Stranger In My House","Memphis Bleek Featuring Jay-Z & Missy Elliott"
"2001-01-15",70,"This Everyday Love","Dido"
"2001-01-15",71,"Is That Your Chick","Ricky Martin"
"2001-01-15",72,"Thank You","John Michael Montgomery"
"2001-01-15",73,"She Bangs","NEW"
"2001-01-15",74,"The Little Girl","NEW"
"2001-01-15",75,"By Your Side","Sade"
"2001-01-15",76,"A Good Day To Run","NEW"
"2001-01-15",77,"Stan","NEW"
"2001-01-15",78,"X","Darryl Worley"
"2001-01-15",79,"One More Day","Eminem Featuring Dido"
"2001-01-15",80,"Rollin'","Xzibit"
"2001-01-15",81,"Meanwhile Back At The Ranch","NEW"
"2001-01-15",82,"Could It Be","NEW"
"2001-01-15",83,"Oh No","Diamond Rio"
"2001-01-15",84,"Girls Dem Sugar","Limp Bizkit"
"2001-01-15",85,"You Should've Told Me","The Clark Family Experience"
"2001-01-15",86,"Southern Hospitality","Jaheim"
"2001-01-15",87,"After Party","Mos Def & Pharoahe Monch Featuring Nate Dogg"
"2001-01-15",88,"Cha-Cha Slide","Beenie Man Featuring Mya"
"2001-01-15",89,"Feels Like Love","Kelly Price"
"2001-01-15",90,"Lady (Hear Me Tonight)","NEW"
"2001-01-15",91,"My Baby You","NEW"
"2001-01-15",92,"Original Prankster","Ludacris"
"2001-01-15",93,"Can't Fight The Moonlight","Koffee Brown"
"2001-01-15",94,"Liar","Mr. C The Slide Man"
"2001-01-15",95,"The Itch","Vince Gill"
"2001-01-15",96,"How Many Licks?","Modjo"
"2001-01-15",97,"Thank You In Advance","Marc Anthony"
"2001-01-15",98,"Oklahoma","The Offspring"
"2001-01-15",99,"A Little Gasoline","LeAnn Rimes"
"2001-01-15",100,"Bouncing Off The Ceiling (Upside Down)","Profyle"
"2001-01-22",1,"Independent Women Part I","Destiny's Child"
"2001-01-22",2,"It Wasn't Me","Shaggy Feat. Ricardo ""RikRok"" Ducent"
"2001-01-22",3,"He Loves U Not","Dream"
"2001-01-22",4,"Love Don't Cost A Thing","Jennifer Lopez"
"2001-01-22",5,"If You're Gone","matchbox twenty"
"2001-01-22",6,"Again","Lenny Kravitz"
"2001-01-22",7,"Ms. Jackson","OutKast"
"2001-01-22",8,"Case Of The Ex (Whatcha Gonna Do)","Mya"
"2001-01-22",9,"With Arms Wide Open","Creed"
"2001-01-22",10,"The Way You Love Me","Faith Hill"
"2001-01-22",11,"Stronger","Britney Spears"
"2001-01-22",12,"This I Promise You","*NSYNC"
"2001-01-22",13,"Stutter","Joe Featuring Mystikal"
"2001-01-22",14,"Kryptonite","3 Doors Down"
"2001-01-22",15,"I Just Wanna Love U (Give It 2 Me)","JAY-Z"
"2001-01-22",16,"Don't Tell Me","Madonna"
"2001-01-22",17,"Put It On Me","Ja Rule Featuring Lil' Mo & Vita"
"2001-01-22",18,"Crazy For This Girl","Evan And Jaron"
"2001-01-22",19,"Danger (Been So Long)","Mystikal Featuring Nivea"
"2001-01-22",20,"I Wish","R. Kelly"
"2001-01-22",21,"Beautiful Day","Nelly"
"2001-01-22",22,"E.I.","K-Ci & JoJo"
"2001-01-22",23,"Crazy","Shaggy Featuring Rayvon"
"2001-01-22",24,"Angel","Debelah Morgan"
"2001-01-22",25,"Dance With Me","P!nk"
"2001-01-22",26,"Most Girls","O-Town"
"2001-01-22",27,"Liquid Dreams","RE- ENTRY"
"2001-01-22",28,"I Hope You Dance","RE- ENTRY"
"2001-01-22",29,"Gotta Tell You","Lee Ann Womack"
"2001-01-22",30,"Hemorrhage (In My Hands)","Samantha Mumba"
"2001-01-22",31,"Shape Of My Heart","Fuel"
"2001-01-22",32,"No More (Baby I'ma Do Right)","Backstreet Boys"
"2001-01-22",33,"Promise","3LW"
"2001-01-22",34,"What's Your Fantasy","Jagged Edge"
"2001-01-22",35,"Bow Wow (That's My Name)","Ludacris Featuring Shawnna"
"2001-01-22",36,"South Side","Lil Bow Wow"
"2001-01-22",37,"Without You","Moby Featuring Gwen Stefani"
"2001-01-22",38,"My First Love","Dixie Chicks"
"2001-01-22",39,"My Next Thirty Years","Avant Featuring KeKe Wyatt"
"2001-01-22",40,"My Everything","Tim McGraw"
"2001-01-22",41,"Just Friends (Sunny)","98 Degrees"
"2001-01-22",42,"Born To Fly","Musiq"
"2001-01-22",43,"Tell Her","Sara Evans"
"2001-01-22",44,"Pinch Me","Lonestar"
"2001-01-22",45,"Butterfly","Barenaked Ladies"
"2001-01-22",46,"So In Love With Two","Crazy Town"
"2001-01-22",47,"Ashes By Now","Mikaila"
"2001-01-22",48,"There Is No Arizona","Lee Ann Womack"
"2001-01-22",49,"You Make Me Sick","Jamie O'Neal"
"2001-01-22",50,"One Woman Man","P!nk"
"2001-01-22",51,"Burn","Dave Hollister"
"2001-01-22",52,"Emotional","Jo Dee Messina"
"2001-01-22",53,"Between Me And You","Carl Thomas"
"2001-01-22",54,"You Shouldn't Kiss Me Like This","Ja Rule Featuring Christina Milian"
"2001-01-22",55,"But For The Grace Of God","Toby Keith"
"2001-01-22",56,"It's Over Now","Keith Urban"
"2001-01-22",57,"Thank You","Dido"
"2001-01-22",58,"Jaded","NEW"
"2001-01-22",59,"Babylon","NEW"
"2001-01-22",60,"I Lost It","Aerosmith"
"2001-01-22",61,"Still On Your Side","David Gray"
"2001-01-22",62,"Project Chick","Kenny Chesney"
"2001-01-22",63,"Stranger In My House","BBMak"
"2001-01-22",64,"We Danced","Cash Money Millionaires"
"2001-01-22",65,"Wild Horses","Tamia"
"2001-01-22",66,"Nobody Wants To Be Lonely","Brad Paisley"
"2001-01-22",67,"This Everyday Love","Garth Brooks"
"2001-01-22",68,"Southern Hospitality","NEW"
"2001-01-22",69,"Mamacita","NEW"
"2001-01-22",70,"Just Another Day In Paradise","Ricky Martin Duet With Christina Aguilera"
"2001-01-22",71,"Is That Your Chick","Rascal Flatts"
"2001-01-22",72,"Loser","Ludacris"
"2001-01-22",73,"Could It Be","Public Announcement"
"2001-01-22",74,"One More Day","Phil Vassar"
"2001-01-22",75,"By Your Side","Memphis Bleek Featuring Jay-Z & Missy Elliott"
"2001-01-22",76,"I Did It","3 Doors Down"
"2001-01-22",77,"www.memory","Jaheim"
"2001-01-22",78,"X","Diamond Rio"
"2001-01-22",79,"Who I Am","Sade"
"2001-01-22",80,"911","NEW"
"2001-01-22",81,"Breathless","NEW"
"2001-01-22",82,"Outside","Dave Matthews Band"
"2001-01-22",83,"A Good Day To Run","Alan Jackson"
"2001-01-22",84,"After Party","Xzibit"
"2001-01-22",85,"Meanwhile Back At The Ranch","NEW"
"2001-01-22",86,"Rollin'","NEW"
"2001-01-22",87,"Cha-Cha Slide","Jessica Andrews"
"2001-01-22",88,"Stan","Wyclef Jean Featuring Mary J. Blige"
"2001-01-22",89,"Lady (Hear Me Tonight)","NEW"
"2001-01-22",90,"My Baby You","NEW"
"2001-01-22",91,"Oh No","The Corrs"
"2001-01-22",92,"She Bangs","NEW"
"2001-01-22",93,"You Should've Told Me","NEW"
"2001-01-22",94,"Oklahoma","Aaron Lewis Of Staind With Fred Durst"
"2001-01-22",95,"Girls Dem Sugar","Darryl Worley"
"2001-01-22",96,"How Many Licks?","Koffee Brown"
"2001-01-22",97,"Soul Sista","The Clark Family Experience"
"2001-01-22",98,"Georgia","Limp Bizkit"
"2001-01-22",99,"Liar","Mr. C The Slide Man"
"2001-01-22",100,"The Itch","Eminem Featuring Dido"
"2001-01-29",1,"It Wasn't Me","Shaggy Feat. Ricardo ""RikRok"" Ducent"
"2001-01-29",2,"Independent Women Part I","Destiny's Child"
"2001-01-29",3,"Ms. Jackson","OutKast"
"2001-01-29",4,"Don't Tell Me","Madonna"
"2001-01-29",5,"Love Don't Cost A Thing","Jennifer Lopez"
"2001-01-29",6,"Again","Lenny Kravitz"
"2001-01-29",7,"He Loves U Not","Dream"
"2001-01-29",8,"If You're Gone","matchbox twenty"
"2001-01-29",9,"Stutter","Joe Featuring Mystikal"
"2001-01-29",10,"The Way You Love Me","Faith Hill"
"2001-01-29",11,"Case Of The Ex (Whatcha Gonna Do)","Mya"
"2001-01-29",12,"With Arms Wide Open","Creed"
"2001-01-29",13,"Put It On Me","Ja Rule Featuring Lil' Mo & Vita"
"2001-01-29",14,"Stronger","Britney Spears"
"2001-01-29",15,"I Just Wanna Love U (Give It 2 Me)","JAY-Z"
"2001-01-29",16,"Kryptonite","3 Doors Down"
"2001-01-29",17,"Danger (Been So Long)","Mystikal Featuring Nivea"
"2001-01-29",18,"Crazy For This Girl","Evan And Jaron"
"2001-01-29",19,"Angel","Shaggy Featuring Rayvon"
"2001-01-29",20,"This I Promise You","*NSYNC"
"2001-01-29",21,"Beautiful Day","Lee Ann Womack"
"2001-01-29",22,"I Hope You Dance","K-Ci & JoJo"
"2001-01-29",23,"Crazy","O-Town"
"2001-01-29",24,"Liquid Dreams","R. Kelly"
"2001-01-29",25,"I Wish","Jagged Edge"
"2001-01-29",26,"Promise","Crazy Town"
"2001-01-29",27,"Butterfly","Nelly"
"2001-01-29",28,"E.I.","3LW"
"2001-01-29",29,"No More (Baby I'ma Do Right)","Fuel"
"2001-01-29",30,"Hemorrhage (In My Hands)","Moby Featuring Gwen Stefani"
"2001-01-29",31,"South Side","Ludacris Featuring Shawnna"
"2001-01-29",32,"What's Your Fantasy","Debelah Morgan"
"2001-01-29",33,"Dance With Me","Ricky Martin Duet With Christina Aguilera"
"2001-01-29",34,"Nobody Wants To Be Lonely","98 Degrees"
"2001-01-29",35,"My Everything","Samantha Mumba"
"2001-01-29",36,"Gotta Tell You","Aerosmith"
"2001-01-29",37,"Jaded","Avant Featuring KeKe Wyatt"
"2001-01-29",38,"My First Love","P!nk"
"2001-01-29",39,"Most Girls","Tim McGraw"
"2001-01-29",40,"My Next Thirty Years","P!nk"
"2001-01-29",41,"You Make Me Sick","Lonestar"
"2001-01-29",42,"Tell Her","Dixie Chicks"
"2001-01-29",43,"Without You","Dido"
"2001-01-29",44,"Thank You","Dave Hollister"
"2001-01-29",45,"One Woman Man","Jamie O'Neal"
"2001-01-29",46,"There Is No Arizona","Lee Ann Womack"
"2001-01-29",47,"Ashes By Now","Musiq"
"2001-01-29",48,"Just Friends (Sunny)","Toby Keith"
"2001-01-29",49,"It's Over Now","Jo Dee Messina"
"2001-01-29",50,"You Shouldn't Kiss Me Like This","Backstreet Boys"
"2001-01-29",51,"Burn","Sara Evans"
"2001-01-29",52,"Shape Of My Heart","Keith Urban"
"2001-01-29",53,"Born To Fly","Lil Bow Wow"
"2001-01-29",54,"But For The Grace Of God","Ludacris"
"2001-01-29",55,"Bow Wow (That's My Name)","Jaheim"
"2001-01-29",56,"Southern Hospitality","BBMak"
"2001-01-29",57,"Could It Be","David Gray"
"2001-01-29",58,"Still On Your Side","Carl Thomas"
"2001-01-29",59,"Babylon","Tamia"
"2001-01-29",60,"Emotional","Mikaila"
"2001-01-29",61,"Stranger In My House","Garth Brooks"
"2001-01-29",62,"So In Love With Two","Cash Money Millionaires"
"2001-01-29",63,"Wild Horses","Rascal Flatts"
"2001-01-29",64,"Project Chick","Diamond Rio"
"2001-01-29",65,"This Everyday Love","Jessica Andrews"
"2001-01-29",66,"One More Day","Memphis Bleek Featuring Jay-Z & Missy Elliott"
"2001-01-29",67,"Who I Am","Aaron Lewis Of Staind With Fred Durst"
"2001-01-29",68,"Is That Your Chick","Kenny Chesney"
"2001-01-29",69,"Outside","Dave Matthews Band"
"2001-01-29",70,"I Lost It","Brad Paisley"
"2001-01-29",71,"I Did It","Koffee Brown"
"2001-01-29",72,"We Danced","Phil Vassar"
"2001-01-29",73,"After Party","NEW"
"2001-01-29",74,"Just Another Day In Paradise","NEW"
"2001-01-29",75,"Free","Mya"
"2001-01-29",76,"Loser","3 Doors Down"
"2001-01-29",77,"Snoop Dogg","NEW"
"2001-01-29",78,"Breathless","NEW"
"2001-01-29",79,"A Good Day To Run","Snoop Dogg"
"2001-01-29",80,"If My Heart Had Wings","The Corrs"
"2001-01-29",81,"X","Darryl Worley"
"2001-01-29",82,"Mamacita","NEW"
"2001-01-29",83,"Cha-Cha Slide","NEW"
"2001-01-29",84,"By Your Side","Faith Hill"
"2001-01-29",85,"911","Xzibit"
"2001-01-29",86,"Rollin'","Public Announcement"
"2001-01-29",87,"Lady (Hear Me Tonight)","Mr. C The Slide Man"
"2001-01-29",88,"Oh No","Sade"
"2001-01-29",89,"www.memory","Wyclef Jean Featuring Mary J. Blige"
