"date","rank","song","artist"
"1987-01-01",36,"Will You Still Love Me?","Chicago"
"1987-01-01",37,"Talk To Me","Chico DeBarge"
"1987-01-01",38,"Human","The Human League"
"1987-01-01",39,"Love You Down","Ready For The World"
"1987-01-01",40,"Stop To Love","Luther Vandross"
"1987-01-01",41,"Love Will Conquer All","Lionel Richie"
"1987-01-01",42,"You Got It All","The Jets"
"1987-01-01",43,"Ballerina Girl","Lionel Richie"
"1987-01-01",44,"Stay The Night","Benjamin Orr"
"1987-01-01",45,"Goldmine","The Pointer Sisters"
"1987-01-01",46,"Nobody's Fool","Cinderella"
"1987-01-01",47,"Tasty Love","Freddie Jackson"
"1987-01-01",48,"Livin' On A Prayer","Bon Jovi"
"1987-01-01",49,"I'll Be Alright Without You","Journey"
"1987-01-01",50,"Big Time","Peter Gabriel"
"1987-01-01",51,"Wild Wild Life","Talking Heads"
"1987-01-01",52,"Jimmy Lee","Aretha Franklin"
"1987-01-01",53,"Crazay","Jesse Johnson (Featuring Sly Stone)"
"1987-01-01",54,"I Need Your Loving","The Human League"
"1987-01-01",55,"Caught Up In The Rapture","Anita Baker"
"1987-01-01",56,"Heartache Away","Don Johnson"
"1987-01-01",57,"True Blue","Madonna"
"1987-01-01",58,"Amanda","Boston"
"1987-01-01",59,"Take Me Home Tonight","Eddie Money"
"1987-01-01",60,"Can't Help Falling In Love","Corey Hart"
"1987-01-01",61,"French Kissin","Debbie Harry"
"1987-01-01",62,"Facts Of Love","Jeff Lorber & Karyn White"
"1987-01-01",63,"Brand New Lover","Dead Or Alive"
"1987-01-01",64,"I'll Be Over You","Toto"
"1987-01-01",65,"I Wanna Go Back","Eddie Money"
"1987-01-01",66,"The Best Man In The World","Ann Wilson"
"1987-01-01",67,"Somewhere Out There (From ""An American Tail"")","Linda Ronstadt & James Ingram"
"1987-01-01",68,"(You Gotta) Fight For Your Right (To Party!)","Beastie Boys"
"1987-01-01",69,"(Forever) Live And Die","Orchestral Manoeuvres In The Dark"
"1987-01-01",70,"I'm Not Perfect (But I'm Perfect For You)","Grace Jones"
"1987-01-01",71,"The Rain","Oran 'Juice' Jones"
"1987-01-01",72,"Girlfriend","Bobby Brown"
"1987-01-01",73,"We Connect","Stacey Q"
"1987-01-01",74,"Some People","Paul Young"
"1987-01-01",75,"Goin' To The Bank","Commodores"
"1987-01-01",76,"Suburbia","Pet Shop Boys"
"1987-01-01",77,"Without Your Love","Toto"
"1987-01-01",78,"Welcome To The Boomtown","David & David"
"1987-01-01",79,"I Didn't Mean To Turn You On","Robert Palmer"
"1987-01-01",80,"Candy","Cameo"
"1987-01-01",81,"True To You","Ric Ocasek"
"1987-01-01",82,"Graceland","Paul Simon"
"1987-01-01",83,"This Is The World Calling","Bob Geldof"
"1987-01-01",84,"All Cried Out","Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou"
"1987-01-01",85,"Foolish Pride","Daryl Hall"
"1987-01-01",86,"Emotion In Motion","Ric Ocasek"
"1987-01-01",87,"Don't Leave Me This Way","The Communards"
"1987-01-01",88,"Miami","Bob Seger"
"1987-01-01",89,"Blame It On The Radio","John Parr"
"1987-01-01",90,"Someone","El DeBarge"
"1987-01-01",91,"Dancin' In My Sleep","Secret Ties"
"1987-01-01",92,"(I Know) I'm Losing You","Uptown"
"1987-01-01",93,"A Trick Of The Night","Bananarama"
"1987-01-01",94,"Nail It To The Wall","Stacy Lattisaw"
"1987-01-01",95,"Thorn In My Side","Eurythmics"
"1987-01-01",96,"If I Say Yes","Five Star"
"1987-01-01",97,"True Colors","Cyndi Lauper"
"1987-01-01",98,"Sweet Love","Anita Baker"
"1987-01-01",99,"Freedom Overspill","Steve Winwood"
"1987-01-01",100,"Every Beat Of My Heart","Rod Stewart"
"1987-01-08",1,"Walk Like An Egyptian","The Bangles"
"1987-01-08",2,"Notorious","Duran Duran"
"1987-01-08",3,"Shake You Down","Gregory Abbott"
"1987-01-08",4,"Everybody Have Fun Tonight","Wang Chung"
"1987-01-08",5,"C'est La Vie","Robbie Nevil"
"1987-01-08",6,"Control","Janet Jackson"
"1987-01-08",7,"The Way It Is","Bruce Hornsby & The Range"
"1987-01-08",8,"War","Bruce Springsteen"
"1987-01-08",9,"At This Moment","Billy Vera & The Beaters"
"1987-01-08",10,"Is This Love","Survivor"
"1987-01-08",11,"Land Of Confusion","Genesis"
"1987-01-08",12,"Stand By Me","Ben E. King"
"1987-01-08",13,"Victory","Kool & The Gang"
"1987-01-08",14,"Don't Get Me Wrong","Pretenders"
"1987-01-08",15,"Open Your Heart","Madonna"
"1987-01-08",16,"Love Is Forever","Billy Ocean"
"1987-01-08",17,"Someday","Glass Tiger"
"1987-01-08",18,"To Be A Lover","Billy Idol"
"1987-01-08",19,"You Know I Love You ... Don't You?","Howard Jones"
"1987-01-08",20,"The Future's So Bright, I Gotta Wear Shades","Timbuk 3"
"1987-01-08",21,"Change Of Heart","Cyndi Lauper"
"1987-01-08",22,"All I Wanted","Kansas"
"1987-01-08",23,"Touch Me (I Want Your Body)","Samantha Fox"
"1987-01-08",24,"Coming Around Again","Carly Simon"
"1987-01-08",25,"The Next Time I Fall","Peter Cetera With Amy Grant"
"1987-01-08",26,"Hip To Be Square","Huey Lewis & The News"
"1987-01-08",27,"Keep Your Hands To Yourself","The Georgia Satellites"
"1987-01-08",28,"Falling In Love (Uh-Oh)","Miami Sound Machine"
"1987-01-08",29,"You Give Love A Bad Name","Bon Jovi"
"1987-01-08",30,"Two People","Tina Turner"
"1987-01-08",31,"We're Ready","Boston"
"1987-01-08",32,"For Tonight","Nancy Martinez"
"1987-01-08",33,"This Is The Time","Billy Joel"
"1987-01-08",34,"Will You Still Love Me?","Chicago"
"1987-01-08",35,"You Be Illin'","Run-D.M.C."
"1987-01-08",36,"Stop To Love","Luther Vandross"
"1987-01-08",37,"Talk To Me","Chico DeBarge"
"1987-01-08",38,"Love You Down","Ready For The World"
"1987-01-08",39,"Livin' On A Prayer","Bon Jovi"
"1987-01-08",40,"Ballerina Girl","Lionel Richie"
"1987-01-08",41,"You Got It All","The Jets"
"1987-01-08",42,"Nobody's Fool","Cinderella"
"1987-01-08",43,"Stay The Night","Benjamin Orr"
"1987-01-08",44,"Word Up","Cameo"
"1987-01-08",45,"Love Will Conquer All","Lionel Richie"
"1987-01-08",46,"I'll Be Alright Without You","Journey"
"1987-01-08",47,"Big Time","Peter Gabriel"
"1987-01-08",48,"Jimmy Lee","Aretha Franklin"
"1987-01-08",49,"Human","The Human League"
"1987-01-08",50,"I Need Your Loving","The Human League"
"1987-01-08",51,"Goldmine","The Pointer Sisters"
"1987-01-08",52,"Can't Help Falling In Love","Corey Hart"
"1987-01-08",53,"Crazay","Jesse Johnson (Featuring Sly Stone)"
"1987-01-08",54,"Caught Up In The Rapture","Anita Baker"
"1987-01-08",55,"Tasty Love","Freddie Jackson"
"1987-01-08",56,"Heartache Away","Don Johnson"
"1987-01-08",57,"French Kissin","Debbie Harry"
"1987-01-08",58,"Facts Of Love","Jeff Lorber & Karyn White"
"1987-01-08",59,"Brand New Lover","Dead Or Alive"
"1987-01-08",60,"I Wanna Go Back","Eddie Money"
"1987-01-08",61,"Amanda","Boston"
"1987-01-08",62,"Somewhere Out There (From ""An American Tail"")","Linda Ronstadt & James Ingram"
"1987-01-08",63,"(You Gotta) Fight For Your Right (To Party!)","Beastie Boys"
"1987-01-08",64,"The Best Man In The World","Ann Wilson"
"1987-01-08",65,"Take Me Home Tonight","Eddie Money"
"1987-01-08",66,"Girlfriend","Bobby Brown"
"1987-01-08",67,"Wild Wild Life","Talking Heads"
"1987-01-08",68,"Without Your Love","Toto"
"1987-01-08",69,"I'm Not Perfect (But I'm Perfect For You)","Grace Jones"
"1987-01-08",70,"I'll Be Over You","Toto"
"1987-01-08",71,"We Connect","Stacey Q"
"1987-01-08",72,"True Blue","Madonna"
"1987-01-08",73,"(Forever) Live And Die","Orchestral Manoeuvres In The Dark"
"1987-01-08",74,"Suburbia","Pet Shop Boys"
"1987-01-08",75,"Candy","Cameo"
"1987-01-08",76,"The Rain","Oran 'Juice' Jones"
"1987-01-08",77,"True To You","Ric Ocasek"
"1987-01-08",78,"Some People","Paul Young"
"1987-01-08",79,"Welcome To The Boomtown","David & David"
"1987-01-08",80,"Goin' To The Bank","Commodores"
"1987-01-08",81,"Graceland","Paul Simon"
"1987-01-08",82,"This Is The World Calling","Bob Geldof"
"1987-01-08",83,"Don't Leave Me This Way","The Communards"
"1987-01-08",84,"I Didn't Mean To Turn You On","Robert Palmer"
"1987-01-08",85,"Someone","El DeBarge"
"1987-01-08",86,"All Cried Out","Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou"
"1987-01-08",87,"(I Know) I'm Losing You","Uptown"
"1987-01-08",88,"A Trick Of The Night","Bananarama"
"1987-01-08",89,"Blame It On The Radio","John Parr"
"1987-01-08",90,"Coming Up Close","NEW"
"1987-01-08",91,"Emotion In Motion","NEW"
"1987-01-08",92,"If I Say Yes","'Til Tuesday"
"1987-01-08",93,"Shelter","Ric Ocasek"
"1987-01-08",94,"Foolish Pride","Five Star"
"1987-01-08",95,"Dancin' In My Sleep","NEW"
"1987-01-08",96,"Nail It To The Wall","NEW"
"1987-01-08",97,"Thorn In My Side","Lone Justice"
"1987-01-08",98,"Miami","Daryl Hall"
"1987-01-08",99,"Sweet Love","Secret Ties"
"1987-01-08",100,"True Colors","Stacy Lattisaw"
"1987-01-15",1,"Shake You Down","Gregory Abbott"
"1987-01-15",2,"C'est La Vie","Robbie Nevil"
"1987-01-15",3,"Notorious","Duran Duran"
"1987-01-15",4,"Walk Like An Egyptian","The Bangles"
"1987-01-15",5,"At This Moment","Billy Vera & The Beaters"
"1987-01-15",6,"Control","Janet Jackson"
"1987-01-15",7,"Open Your Heart","Madonna"
"1987-01-15",8,"Land Of Confusion","Genesis"
"1987-01-15",9,"Is This Love","Survivor"
"1987-01-15",10,"Everybody Have Fun Tonight","Wang Chung"
"1987-01-15",11,"Victory","Kool & The Gang"
"1987-01-15",12,"Someday","Glass Tiger"
"1987-01-15",13,"Change Of Heart","Cyndi Lauper"
"1987-01-15",14,"War","Bruce Springsteen"
"1987-01-15",15,"The Way It Is","Bruce Hornsby & The Range"
"1987-01-15",16,"Touch Me (I Want Your Body)","Samantha Fox"
"1987-01-15",17,"Love Is Forever","Billy Ocean"
"1987-01-15",18,"Stand By Me","Ben E. King"
"1987-01-15",19,"All I Wanted","Kansas"
"1987-01-15",20,"Keep Your Hands To Yourself","The Georgia Satellites"
"1987-01-15",21,"Coming Around Again","Carly Simon"
"1987-01-15",22,"Livin' On A Prayer","Bon Jovi"
"1987-01-15",23,"We're Ready","Boston"
"1987-01-15",24,"Don't Get Me Wrong","Pretenders"
"1987-01-15",25,"Falling In Love (Uh-Oh)","Miami Sound Machine"
"1987-01-15",26,"Will You Still Love Me?","Chicago"
"1987-01-15",27,"Ballerina Girl","Lionel Richie"
"1987-01-15",28,"This Is The Time","Billy Joel"
"1987-01-15",29,"Love You Down","Ready For The World"
"1987-01-15",30,"Two People","Tina Turner"
"1987-01-15",31,"Stop To Love","Luther Vandross"
"1987-01-15",32,"You Got It All","The Jets"
"1987-01-15",33,"Nobody's Fool","Cinderella"
"1987-01-15",34,"Talk To Me","Chico DeBarge"
"1987-01-15",35,"To Be A Lover","Billy Idol"
"1987-01-15",36,"The Future's So Bright, I Gotta Wear Shades","Timbuk 3"
"1987-01-15",37,"Stay The Night","Benjamin Orr"
"1987-01-15",38,"For Tonight","Nancy Martinez"
"1987-01-15",39,"The Next Time I Fall","Peter Cetera With Amy Grant"
"1987-01-15",40,"Jacob's Ladder","NEW"
"1987-01-15",41,"You Give Love A Bad Name","NEW"
"1987-01-15",42,"Big Time","Huey Lewis & The News"
"1987-01-15",43,"I'll Be Alright Without You","Bon Jovi"
"1987-01-15",44,"Jimmy Lee","Peter Gabriel"
"1987-01-15",45,"Somewhere Out There (From ""An American Tail"")","Journey"
"1987-01-15",46,"I Wanna Go Back","Aretha Franklin"
"1987-01-15",47,"Can't Help Falling In Love","Linda Ronstadt & James Ingram"
"1987-01-15",48,"I Need Your Loving","Eddie Money"
"1987-01-15",49,"You Know I Love You ... Don't You?","Corey Hart"
"1987-01-15",50,"You Be Illin'","The Human League"
"1987-01-15",51,"Hip To Be Square","Howard Jones"
"1987-01-15",52,"(You Gotta) Fight For Your Right (To Party!)","Run-D.M.C."
"1987-01-15",53,"Brand New Lover","Huey Lewis & The News"
"1987-01-15",54,"Caught Up In The Rapture","Beastie Boys"
"1987-01-15",55,"Respect Yourself","Dead Or Alive"
"1987-01-15",56,"Facts Of Love","Anita Baker"
"1987-01-15",57,"Word Up","NEW"
"1987-01-15",58,"Without Your Love","NEW"
"1987-01-15",59,"Crazay","Bruce Willis"
"1987-01-15",60,"French Kissin","Jeff Lorber & Karyn White"
"1987-01-15",61,"Girlfriend","Cameo"
"1987-01-15",62,"Love Will Conquer All","Toto"
"1987-01-15",63,"We Connect","Jesse Johnson (Featuring Sly Stone)"
"1987-01-15",64,"The Best Man In The World","Debbie Harry"
"1987-01-15",65,"Human","Bobby Brown"
"1987-01-15",66,"Tasty Love","Lionel Richie"
"1987-01-15",67,"Candy","Stacey Q"
"1987-01-15",68,"Heartache Away","Ann Wilson"
"1987-01-15",69,"Mandolin Rain","The Human League"
"1987-01-15",70,"Goldmine","Freddie Jackson"
"1987-01-15",71,"I'm Not Perfect (But I'm Perfect For You)","Cameo"
"1987-01-15",72,"Wild Wild Life","Don Johnson"
"1987-01-15",73,"I'll Be Over You","NEW"
"1987-01-15",74,"Suburbia","NEW"
"1987-01-15",75,"Let's Wait Awhile","Bruce Hornsby & The Range"
"1987-01-15",76,"True To You","The Pointer Sisters"
"1987-01-15",77,"Amanda","Grace Jones"
"1987-01-15",78,"Someone","Talking Heads"
"1987-01-15",79,"As We Lay","Toto"
"1987-01-15",80,"Take Me Home Tonight","Pet Shop Boys"
"1987-01-15",81,"Don't Leave Me This Way","NEW"
"1987-01-15",82,"A Trick Of The Night","NEW"
"1987-01-15",83,"If I Say Yes","Janet Jackson"
"1987-01-15",84,"Deep River Woman","Ric Ocasek"
"1987-01-15",85,"Don't Dream It's Over","Boston"
"1987-01-15",86,"Hooked On You","El DeBarge"
"1987-01-15",87,"Shelter","NEW"
"1987-01-15",88,"Coming Up Close","NEW"
"1987-01-15",89,"(I Know) I'm Losing You","Shirley Murdock"
"1987-01-15",90,"True Blue","Eddie Money"
"1987-01-15",91,"Summertime, Summertime","The Communards"
"1987-01-15",92,"This Is The World Calling","Bananarama"
"1987-01-15",93,"Some People","Five Star"
"1987-01-15",94,"Goin' To The Bank","NEW"
"1987-01-15",95,"The Rain","NEW"
"1987-01-15",96,"(Forever) Live And Die","Lionel Richie"
"1987-01-15",97,"All Cried Out","NEW"
"1987-01-15",98,"Blame It On The Radio","NEW"
"1987-01-15",99,"Graceland","Crowded House"
"1987-01-15",100,"Welcome To The Boomtown","NEW"
"1987-01-22",1,"At This Moment","Billy Vera & The Beaters"
"1987-01-22",2,"C'est La Vie","Robbie Nevil"
"1987-01-22",3,"Shake You Down","Gregory Abbott"
"1987-01-22",4,"Open Your Heart","Madonna"
"1987-01-22",5,"Control","Janet Jackson"
"1987-01-22",6,"Land Of Confusion","Genesis"
"1987-01-22",7,"Someday","Glass Tiger"
"1987-01-22",8,"Change Of Heart","Cyndi Lauper"
"1987-01-22",9,"Is This Love","Survivor"
"1987-01-22",10,"Victory","Kool & The Gang"
"1987-01-22",11,"Walk Like An Egyptian","The Bangles"
"1987-01-22",12,"Touch Me (I Want Your Body)","Samantha Fox"
"1987-01-22",13,"Notorious","Duran Duran"
"1987-01-22",14,"Keep Your Hands To Yourself","The Georgia Satellites"
"1987-01-22",15,"Livin' On A Prayer","Bon Jovi"
"1987-01-22",16,"We're Ready","Boston"
"1987-01-22",17,"Will You Still Love Me?","Chicago"
"1987-01-22",18,"Coming Around Again","Carly Simon"
"1987-01-22",19,"Ballerina Girl","Lionel Richie"
"1987-01-22",20,"Love You Down","Ready For The World"
"1987-01-22",21,"This Is The Time","Billy Joel"
"1987-01-22",22,"Everybody Have Fun Tonight","Wang Chung"
"1987-01-22",23,"All I Wanted","Kansas"
"1987-01-22",24,"Stop To Love","Luther Vandross"
"1987-01-22",25,"You Got It All","The Jets"
"1987-01-22",26,"Nobody's Fool","Cinderella"
"1987-01-22",27,"The Way It Is","Bruce Hornsby & The Range"
"1987-01-22",28,"Falling In Love (Uh-Oh)","Miami Sound Machine"
"1987-01-22",29,"Talk To Me","Chico DeBarge"
"1987-01-22",30,"Stay The Night","Benjamin Orr"
"1987-01-22",31,"Stand By Me","Ben E. King"
"1987-01-22",32,"Big Time","Peter Gabriel"
"1987-01-22",33,"Jimmy Lee","Aretha Franklin"
"1987-01-22",34,"Jacob's Ladder","Huey Lewis & The News"
"1987-01-22",35,"War","Bruce Springsteen"
"1987-01-22",36,"Somewhere Out There (From ""An American Tail"")","Linda Ronstadt & James Ingram"
"1987-01-22",37,"I'll Be Alright Without You","Journey"
"1987-01-22",38,"Love Is Forever","Billy Ocean"
"1987-01-22",39,"(You Gotta) Fight For Your Right (To Party!)","Beastie Boys"
"1987-01-22",40,"I Wanna Go Back","Eddie Money"
"1987-01-22",41,"Can't Help Falling In Love","Corey Hart"
"1987-01-22",42,"Brand New Lover","Dead Or Alive"
"1987-01-22",43,"Respect Yourself","Bruce Willis"
"1987-01-22",44,"I Need Your Loving","The Human League"
"1987-01-22",45,"For Tonight","Nancy Martinez"
"1987-01-22",46,"Caught Up In The Rapture","Anita Baker"
"1987-01-22",47,"Don't Get Me Wrong","Pretenders"
"1987-01-22",48,"Two People","Tina Turner"
"1987-01-22",49,"Facts Of Love","Jeff Lorber & Karyn White"
"1987-01-22",50,"Without Your Love","Toto"
"1987-01-22",51,"Mandolin Rain","Bruce Hornsby & The Range"
"1987-01-22",52,"You Be Illin'","Run-D.M.C."
"1987-01-22",53,"The Future's So Bright, I Gotta Wear Shades","Timbuk 3"
"1987-01-22",54,"You Give Love A Bad Name","Bon Jovi"
"1987-01-22",55,"The Next Time I Fall","Peter Cetera With Amy Grant"
"1987-01-22",56,"We Connect","Stacey Q"
"1987-01-22",57,"Girlfriend","Bobby Brown"
"1987-01-22",58,"Candy","Cameo"
"1987-01-22",59,"To Be A Lover","Billy Idol"
"1987-01-22",60,"Let's Wait Awhile","Janet Jackson"
"1987-01-22",61,"The Best Man In The World","Ann Wilson"
"1987-01-22",62,"French Kissin","Debbie Harry"
"1987-01-22",63,"Crazay","Jesse Johnson (Featuring Sly Stone)"
"1987-01-22",64,"Hip To Be Square","Huey Lewis & The News"
"1987-01-22",65,"Word Up","Cameo"
"1987-01-22",66,"You Know I Love You ... Don't You?","Howard Jones"
"1987-01-22",67,"As We Lay","Shirley Murdock"
"1987-01-22",68,"Don't Dream It's Over","Crowded House"
"1987-01-22",69,"If I Say Yes","Five Star"
"1987-01-22",70,"Suburbia","Pet Shop Boys"
"1987-01-22",71,"Someone","El DeBarge"
"1987-01-22",72,"Don't Need A Gun","NEW"
"1987-01-22",73,"Come Go With Me","NEW"
"1987-01-22",74,"Let's Go!","Billy Idol"
"1987-01-22",75,"True To You","NEW"
"1987-01-22",76,"A Trick Of The Night","NEW"
"1987-01-22",77,"Shelter","Expose"
"1987-01-22",78,"Don't Leave Me This Way","NEW"
"1987-01-22",79,"Hooked On You","NEW"
"1987-01-22",80,"Coming Up Close","Wang Chung"
"1987-01-22",81,"Heartache Away","Ric Ocasek"
"1987-01-22",82,"Cry Wolf","Bananarama"
"1987-01-22",83,"The Final Countdown","Lone Justice"
"1987-01-22",84,"Deep River Woman","The Communards"
"1987-01-22",85,"Love Will Conquer All","Sweet Sensation"
"1987-01-22",86,"Human","'Til Tuesday"
"1987-01-22",87,"Tasty Love","Don Johnson"
"1987-01-22",88,"I'll Be Over You","NEW"
"1987-01-22",89,"(I Know) I'm Losing You","NEW"
"1987-01-22",90,"All I Want","a-ha"
"1987-01-22",91,"Big Mistake","NEW"
"1987-01-22",92,"Someone Like You","NEW"
"1987-01-22",93,"Ain't So Easy","Europe"
"1987-01-22",94,"Summertime, Summertime","Lionel Richie"
"1987-01-22",95,"Ronnies Rapp","Lionel Richie"
"1987-01-22",96,"I'm Not Perfect (But I'm Perfect For You)","The Human League"
"1987-01-22",97,"The Honeythief","Freddie Jackson"
"1987-01-22",98,"Amanda","Toto"
"1987-01-22",99,"Wild Wild Life","Uptown"
"1987-01-22",100,"Goldmine","NEW"
"1987-01-29",1,"At This Moment","Billy Vera & The Beaters"
"1987-01-29",2,"Open Your Heart","Madonna"
"1987-01-29",3,"C'est La Vie","Robbie Nevil"
"1987-01-29",4,"Land Of Confusion","Genesis"
"1987-01-29",5,"Change Of Heart","Cyndi Lauper"
"1987-01-29",6,"Control","Janet Jackson"
"1987-01-29",7,"Someday","Glass Tiger"
"1987-01-29",8,"Shake You Down","Gregory Abbott"
"1987-01-29",9,"Livin' On A Prayer","Bon Jovi"
"1987-01-29",10,"Touch Me (I Want Your Body)","Samantha Fox"
"1987-01-29",11,"Keep Your Hands To Yourself","The Georgia Satellites"
"1987-01-29",12,"We're Ready","Boston"
"1987-01-29",13,"Will You Still Love Me?","Chicago"
"1987-01-29",14,"Ballerina Girl","Lionel Richie"
"1987-01-29",15,"Victory","Kool & The Gang"
"1987-01-29",16,"Is This Love","Survivor"
"1987-01-29",17,"Love You Down","Ready For The World"
"1987-01-29",18,"This Is The Time","Billy Joel"
"1987-01-29",19,"Walk Like An Egyptian","The Bangles"
"1987-01-29",20,"You Got It All","The Jets"
"1987-01-29",21,"Stop To Love","Luther Vandross"
"1987-01-29",22,"Nobody's Fool","Cinderella"
"1987-01-29",23,"Jacob's Ladder","Huey Lewis & The News"
"1987-01-29",24,"Notorious","Duran Duran"
"1987-01-29",25,"Talk To Me","Chico DeBarge"
"1987-01-29",26,"Big Time","Peter Gabriel"
"1987-01-29",27,"Stay The Night","Benjamin Orr"
"1987-01-29",28,"Coming Around Again","Carly Simon"
"1987-01-29",29,"Somewhere Out There (From ""An American Tail"")","Linda Ronstadt & James Ingram"
"1987-01-29",30,"Jimmy Lee","Aretha Franklin"
"1987-01-29",31,"I'll Be Alright Without You","Journey"
"1987-01-29",32,"(You Gotta) Fight For Your Right (To Party!)","Beastie Boys"
"1987-01-29",33,"Respect Yourself","Bruce Willis"
"1987-01-29",34,"Falling In Love (Uh-Oh)","Miami Sound Machine"
"1987-01-29",35,"I Wanna Go Back","Eddie Money"
"1987-01-29",36,"Can't Help Falling In Love","Corey Hart"
"1987-01-29",37,"Brand New Lover","Dead Or Alive"
"1987-01-29",38,"All I Wanted","Kansas"
"1987-01-29",39,"Everybody Have Fun Tonight","Wang Chung"
"1987-01-29",40,"Mandolin Rain","Bruce Hornsby & The Range"
"1987-01-29",41,"Facts Of Love","Jeff Lorber & Karyn White"
"1987-01-29",42,"The Way It Is","Bruce Hornsby & The Range"
"1987-01-29",43,"Caught Up In The Rapture","Anita Baker"
"1987-01-29",44,"Stand By Me","Ben E. King"
"1987-01-29",45,"Without Your Love","Toto"
"1987-01-29",46,"Let's Wait Awhile","Janet Jackson"
"1987-01-29",47,"Candy","Cameo"
"1987-01-29",48,"We Connect","Stacey Q"
"1987-01-29",49,"I Need Your Loving","The Human League"
"1987-01-29",50,"For Tonight","Nancy Martinez"
"1987-01-29",51,"Love Is Forever","Billy Ocean"
"1987-01-29",52,"War","Bruce Springsteen"
"1987-01-29",53,"Let's Go!","Wang Chung"
"1987-01-29",54,"You Be Illin'","Run-D.M.C."
"1987-01-29",55,"As We Lay","Shirley Murdock"
"1987-01-29",56,"Come Go With Me","Expose"
"1987-01-29",57,"Girlfriend","Bobby Brown"
"1987-01-29",58,"The Next Time I Fall","Peter Cetera With Amy Grant"
"1987-01-29",59,"Don't Dream It's Over","Crowded House"
"1987-01-29",60,"Don't Need A Gun","Billy Idol"
"1987-01-29",61,"The Best Man In The World","Ann Wilson"
"1987-01-29",62,"The Final Countdown","Europe"
"1987-01-29",63,"You Give Love A Bad Name","Bon Jovi"
"1987-01-29",64,"Nothing's Gonna Stop Us Now","NEW"
"1987-01-29",65,"Don't Leave Me This Way","NEW"
"1987-01-29",66,"Shelter","Starship"
"1987-01-29",67,"If I Say Yes","The Communards"
"1987-01-29",68,"Two People","Lone Justice"
"1987-01-29",69,"Don't Get Me Wrong","Five Star"
"1987-01-29",70,"Someone","Tina Turner"
"1987-01-29",71,"The Future's So Bright, I Gotta Wear Shades","Pretenders"
"1987-01-29",72,"Coming Up Close","El DeBarge"
"1987-01-29",73,"That Ain't Love","Timbuk 3"
"1987-01-29",74,"Someone Like You","'Til Tuesday"
"1987-01-29",75,"Hooked On You","NEW"
"1987-01-29",76,"Cry Wolf","NEW"
"1987-01-29",77,"Crazay","REO Speedwagon"
"1987-01-29",78,"To Be A Lover","Daryl Hall"
"1987-01-29",79,"Big Mistake","Sweet Sensation"
"1987-01-29",80,"Fire","a-ha"
"1987-01-29",81,"Suburbia","Jesse Johnson (Featuring Sly Stone)"
"1987-01-29",82,"Midnight Blue","Billy Idol"
"1987-01-29",83,"Skin Trade","Peter Cetera"
"1987-01-29",84,"The Honeythief","NEW"
"1987-01-29",85,"All I Want","NEW"
"1987-01-29",86,"A Trick Of The Night","Bruce Springsteen"
"1987-01-29",87,"Ain't So Easy","Pet Shop Boys"
"1987-01-29",88,"Deep River Woman","NEW"
"1987-01-29",89,"True To You","NEW"
"1987-01-29",90,"Summertime, Summertime","Lou Gramm"
"1987-01-29",91,"Kiss You (When It's Dangerous)","NEW"
"1987-01-29",92,"Hip To Be Square","NEW"
