"date","rank","song","artist"
"1999-01-01",84,"Never There","Cake"
"1999-01-01",85,"It Must Be Love","Ty Herndon"
"1999-01-01",86,"Faded Pictures","Case & Joe"
"1999-01-01",87,"Home Alone","R. Kelly Featuring Keith Murray"
"1999-01-01",88,"Hooch","Everything"
"1999-01-01",89,"We Really Shouldn't Be Doing This","George Strait"
"1999-01-01",90,"Fire Escape","Fastball"
"1999-01-01",91,"My Little Secret","Xscape"
"1999-01-01",92,"Don't Laugh At Me","Mark Wills"
"1999-01-01",93,"Celebrity Skin","Hole"
"1999-01-01",94,"Can't Get Enough","Willie Max Featuring Raphael Saadiq"
"1999-01-01",95,"Talk Show Shhh!","NEW"
"1999-01-01",96,"How Do You Fall In Love","NEW"
"1999-01-01",97,"A Bitter End","Shae Jones"
"1999-01-01",98,"A Little Past Little Rock","Alabama"
"1999-01-01",99,"Lean On Me","NEW"
"1999-01-01",100,"It's Your Song","NEW"
"1999-01-08",1,"I'm Your Angel","R. Kelly & Celine Dion"
"1999-01-08",2,"Nobody's Supposed To Be Here","Deborah Cox"
"1999-01-08",3,"Have You Ever?","Brandy"
"1999-01-08",4,"...Baby One More Time","Britney Spears"
"1999-01-08",5,"Lately","Divine"
"1999-01-08",6,"Because Of You","98 Degrees"
"1999-01-08",7,"Trippin'","Total Featuring Missy Elliott"
"1999-01-08",8,"Doo Wop (That Thing)","Lauryn Hill"
"1999-01-08",9,"Love Like This","Faith Evans"
"1999-01-08",10,"From This Moment On","Shania Twain"
"1999-01-08",11,"Goodbye","Spice Girls"
"1999-01-08",12,"Lullaby","Shawn Mullins"
"1999-01-08",13,"Save Tonight","Eagle-Eye Cherry"
"1999-01-08",14,"This Kiss","Faith Hill"
"1999-01-08",15,"Ghetto Cowboy","Mo Thugs Family Featuring Bone Thugs-N-Harmony"
"1999-01-08",16,"Hands","Jewel"
"1999-01-08",17,"Love Me","112 Featuring Mase"
"1999-01-08",18,"Slide","Goo Goo Dolls"
"1999-01-08",19,"Jumper","Third Eye Blind"
"1999-01-08",20,"I Don't Want To Miss A Thing","Mark Chesnutt"
"1999-01-08",21,"Can I Get A...","Jay-Z Featuring Amil (Of Major Coinz) & Ja"
"1999-01-08",22,"Take Me There","BLACKstreet & Mya Featuring Mase & Blinky Blink"
"1999-01-08",23,"The First Night","Monica"
"1999-01-08",24,"Angel","Sarah McLachlan"
"1999-01-08",25,"Iris","Goo Goo Dolls"
"1999-01-08",26,"Pushin' Weight","Ice Cube Featuring Mr. Short Khop"
"1999-01-08",27,"Miami","Will Smith"
"1999-01-08",28,"How Deep Is Your Love","Dru Hill Featuring Redman"
"1999-01-08",29,"I'll Be","Edwin McCain"
"1999-01-08",30,"My Favorite Mistake","Sheryl Crow"
"1999-01-08",31,"These Are The Times","Dru Hill"
"1999-01-08",32,"Inside Out","Eve 6"
"1999-01-08",33,"Angel Of Mine","Monica"
"1999-01-08",34,"Too Close","Next"
"1999-01-08",35,"Hold Me","Brian McKnight Featuring Tone & Kobe Bryant"
"1999-01-08",36,"(God Must Have Spent) A Little More Time On You","*NSYNC"
"1999-01-08",37,"Touch It","Monifah"
"1999-01-08",38,"Hard Knock Life (Ghetto Anthem)","JAY-Z"
"1999-01-08",39,"All The Places (I Will Kiss You)","Aaron Hall"
"1999-01-08",40,"One Week","Barenaked Ladies"
"1999-01-08",41,"Are You That Somebody?","Aaliyah"
"1999-01-08",42,"Changes","2Pac"
"1999-01-08",43,"Thank U","Alanis Morissette"
"1999-01-08",44,"The Power Of Good-Bye","Madonna"
"1999-01-08",45,"Fly Away","Lenny Kravitz"
"1999-01-08",46,"You Get What You Give","New Radicals"
"1999-01-08",47,"Believe","Cher"
"1999-01-08",48,"You're Beginning To Get To Me","Clay Walker"
"1999-01-08",49,"There You Have It","BlackHawk"
"1999-01-08",50,"Wrong Again","Martina McBride"
"1999-01-08",51,"Come And Get With Me","Keith Sweat Featuring Snoop Dogg"
"1999-01-08",52,"Someone You Used To Know","Collin Raye"
"1999-01-08",53,"Right On The Money","Alan Jackson"
"1999-01-08",54,"No Place That Far","Sara Evans"
"1999-01-08",55,"Rosa Parks","OutKast"
"1999-01-08",56,"Pretty Fly (For A White Guy)","The Offspring"
"1999-01-08",57,"For You I Will","Aaron Tippin"
"1999-01-08",58,"You're Easy On The Eyes","Terri Clark"
"1999-01-08",59,"Spirit Of A Boy, Wisdom Of A Man","Randy Travis"
"1999-01-08",60,"When A Woman's Fed Up","R. Kelly"
"1999-01-08",61,"It's All Been Done","Barenaked Ladies"
"1999-01-08",62,"Fly (The Angel Song)","The Wilkinsons"
"1999-01-08",63,"Sweetest Thing","Tim McGraw"
"1999-01-08",64,"For A Little While","Voices Of Theory"
"1999-01-08",65,"Wherever You Go","Jo Dee Messina"
"1999-01-08",66,"Stand Beside Me","John Michael Montgomery"
"1999-01-08",67,"Hold On To Me","Faith Hill"
"1999-01-08",68,"Let Me Let Go","Everlast"
"1999-01-08",69,"What It's Like","Five"
"1999-01-08",70,"It's The Things You Do","Whitney Houston & Mariah Carey"
"1999-01-08",71,"Westside","Whitney Houston Feat. Faith Evans & Kelly Price"
"1999-01-08",72,"When You Believe","matchbox 20"
"1999-01-08",73,"Heartbreak Hotel","NEW"
"1999-01-08",74,"Back 2 Good","NEW"
"1999-01-08",75,"Every Morning","Sugar Ray"
"1999-01-08",76,"Father Of Mine","Everclear"
"1999-01-08",77,"I Don't Want To Miss A Thing","Aerosmith"
"1999-01-08",78,"Angel In Disguise","Brandy"
"1999-01-08",79,"Never There","Cake"
"1999-01-08",80,"Husbands And Wives","Brooks & Dunn"
"1999-01-08",81,"Luv Me, Luv Me","Shaggy Featuring Janet"
"1999-01-08",82,"Home Alone","R. Kelly Featuring Keith Murray"
"1999-01-08",83,"Faded Pictures","Case & Joe"
"1999-01-08",84,"Unbelievable","Diamond Rio"
"1999-01-08",85,"Wrong Night","Reba"
"1999-01-08",86,"Whatcha Wanna Do?","RE- ENTRY"
"1999-01-08",87,"Ex-Factor","RE- ENTRY"
"1999-01-08",88,"I Can Do That","Mia X Featuring Charlie Wilson"
"1999-01-08",89,"Wide Open Spaces","NEW"
"1999-01-08",90,"Silly Ho","NEW"
"1999-01-08",91,"It Must Be Love","Lauryn Hill"
"1999-01-08",92,"Just The Two Of Us","RE- ENTRY"
"1999-01-08",93,"My Little Secret","RE- ENTRY"
"1999-01-08",94,"Can't Get Enough","Montell Jordan"
"1999-01-08",95,"Celebrity Skin","Dixie Chicks"
"1999-01-08",96,"Hooch","NEW"
"1999-01-08",97,"Fire Escape","NEW"
"1999-01-08",98,"The Chanukah Song","TLC"
"1999-01-08",99,"Talk Show Shhh!","Ty Herndon"
"1999-01-08",100,"A Bitter End","RE- ENTRY"
"1999-01-15",1,"Have You Ever?","Brandy"
"1999-01-15",2,"Nobody's Supposed To Be Here","Deborah Cox"
"1999-01-15",3,"I'm Your Angel","R. Kelly & Celine Dion"
"1999-01-15",4,"...Baby One More Time","Britney Spears"
"1999-01-15",5,"Lately","Divine"
"1999-01-15",6,"Because Of You","98 Degrees"
"1999-01-15",7,"Lullaby","Shawn Mullins"
"1999-01-15",8,"Save Tonight","Eagle-Eye Cherry"
"1999-01-15",9,"Doo Wop (That Thing)","Lauryn Hill"
"1999-01-15",10,"Trippin'","Total Featuring Missy Elliott"
"1999-01-15",11,"Hands","Jewel"
"1999-01-15",12,"From This Moment On","Shania Twain"
"1999-01-15",13,"Love Like This","Faith Evans"
"1999-01-15",14,"Slide","Goo Goo Dolls"
"1999-01-15",15,"Jumper","Third Eye Blind"
"1999-01-15",16,"This Kiss","Faith Hill"
"1999-01-15",17,"Take Me There","BLACKstreet & Mya Featuring Mase & Blinky Blink"
"1999-01-15",18,"Angel","Sarah McLachlan"
"1999-01-15",19,"Can I Get A...","Jay-Z Featuring Amil (Of Major Coinz) & Ja"
"1999-01-15",20,"Iris","Goo Goo Dolls"
"1999-01-15",21,"Ghetto Cowboy","Mo Thugs Family Featuring Bone Thugs-N-Harmony"
"1999-01-15",22,"I'll Be","Edwin McCain"
"1999-01-15",23,"Miami","Will Smith"
"1999-01-15",24,"I Don't Want To Miss A Thing","Mark Chesnutt"
"1999-01-15",25,"My Favorite Mistake","Sheryl Crow"
"1999-01-15",26,"These Are The Times","Dru Hill"
"1999-01-15",27,"Too Close","Next"
"1999-01-15",28,"Inside Out","Eve 6"
"1999-01-15",29,"How Deep Is Your Love","Dru Hill Featuring Redman"
"1999-01-15",30,"(God Must Have Spent) A Little More Time On You","*NSYNC"
"1999-01-15",31,"Angel Of Mine","Monica"
"1999-01-15",32,"Touch It","Monifah"
"1999-01-15",33,"Are You That Somebody?","Aaliyah"
"1999-01-15",34,"Love Me","112 Featuring Mase"
"1999-01-15",35,"The First Night","Monica"
"1999-01-15",36,"One Week","Barenaked Ladies"
"1999-01-15",37,"Goodbye","Spice Girls"
"1999-01-15",38,"You Get What You Give","New Radicals"
"1999-01-15",39,"Hard Knock Life (Ghetto Anthem)","JAY-Z"
"1999-01-15",40,"1999","RE- ENTRY"
"1999-01-15",41,"Fly Away","RE- ENTRY"
"1999-01-15",42,"Thank U","Prince"
"1999-01-15",43,"Changes","Lenny Kravitz"
"1999-01-15",44,"There You Have It","Alanis Morissette"
"1999-01-15",45,"Wrong Again","2Pac"
"1999-01-15",46,"Right On The Money","BlackHawk"
"1999-01-15",47,"You're Beginning To Get To Me","Martina McBride"
"1999-01-15",48,"Spirit Of A Boy, Wisdom Of A Man","Alan Jackson"
"1999-01-15",49,"For You I Will","Clay Walker"
"1999-01-15",50,"Hold Me","Randy Travis"
"1999-01-15",51,"Stand Beside Me","Aaron Tippin"
"1999-01-15",52,"Believe","Brian McKnight Featuring Tone & Kobe Bryant"
"1999-01-15",53,"Pretty Fly (For A White Guy)","Jo Dee Messina"
"1999-01-15",54,"The Power Of Good-Bye","Cher"
"1999-01-15",55,"You're Easy On The Eyes","The Offspring"
"1999-01-15",56,"For A Little While","Madonna"
"1999-01-15",57,"It's All Been Done","Terri Clark"
"1999-01-15",58,"When A Woman's Fed Up","Tim McGraw"
"1999-01-15",59,"Pushin' Weight","Barenaked Ladies"
"1999-01-15",60,"No Place That Far","R. Kelly"
"1999-01-15",61,"Rosa Parks","Ice Cube Featuring Mr. Short Khop"
"1999-01-15",62,"Someone You Used To Know","Sara Evans"
"1999-01-15",63,"Sweetest Thing","OutKast"
"1999-01-15",64,"When You Believe","Collin Raye"
"1999-01-15",65,"Hold On To Me","Whitney Houston & Mariah Carey"
"1999-01-15",66,"Every Morning","John Michael Montgomery"
"1999-01-15",67,"I Don't Want To Miss A Thing","Sugar Ray"
"1999-01-15",68,"All The Places (I Will Kiss You)","Aerosmith"
"1999-01-15",69,"What It's Like","Aaron Hall"
"1999-01-15",70,"Wrong Night","Everlast"
"1999-01-15",71,"Back 2 Good","Reba"
"1999-01-15",72,"Fly (The Angel Song)","matchbox 20"
"1999-01-15",73,"Let Me Let Go","The Wilkinsons"
"1999-01-15",74,"Unbelievable","Faith Hill"
"1999-01-15",75,"Father Of Mine","Diamond Rio"
"1999-01-15",76,"I Will Get There","Everclear"
"1999-01-15",77,"Heartbreak Hotel","NEW"
"1999-01-15",78,"Never There","NEW"
"1999-01-15",79,"Faded Pictures","Boyz II Men"
"1999-01-15",80,"Wide Open Spaces","Whitney Houston Feat. Faith Evans & Kelly Price"
"1999-01-15",81,"Home Alone","Cake"
"1999-01-15",82,"Ex-Factor","Case & Joe"
"1999-01-15",83,"Angel In Disguise","Dixie Chicks"
"1999-01-15",84,"Luv Me, Luv Me","R. Kelly Featuring Keith Murray"
"1999-01-15",85,"Silly Ho","Lauryn Hill"
"1999-01-15",86,"Husbands And Wives","Brandy"
"1999-01-15",87,"Wherever You Go","Shaggy Featuring Janet"
"1999-01-15",88,"It Must Be Love","TLC"
"1999-01-15",89,"Come And Get With Me","Brooks & Dunn"
"1999-01-15",90,"Hooch","Voices Of Theory"
"1999-01-15",91,"Celebrity Skin","Ty Herndon"
"1999-01-15",92,"Fire Escape","Keith Sweat Featuring Snoop Dogg"
"1999-01-15",93,"Westside","Everything"
"1999-01-15",94,"Just The Two Of Us","Hole"
"1999-01-15",95,"My Little Secret","Fastball"
"1999-01-15",96,"A Bitter End","Will Smith"
"1999-01-15",97,"It's The Things You Do","Xscape"
"1999-01-15",98,"Whatcha Wanna Do?","Deryl Dodd"
"1999-01-15",99,"Talk Show Shhh!","Five"
"1999-01-15",100,"I Can Do That","Mia X Featuring Charlie Wilson"
"1999-01-22",1,"Have You Ever?","Brandy"
"1999-01-22",2,"Nobody's Supposed To Be Here","Deborah Cox"
"1999-01-22",3,"...Baby One More Time","Britney Spears"
"1999-01-22",4,"I'm Your Angel","R. Kelly & Celine Dion"
"1999-01-22",5,"Save Tonight","Eagle-Eye Cherry"
"1999-01-22",6,"Hands","Jewel"
"1999-01-22",7,"Lullaby","Shawn Mullins"
"1999-01-22",8,"Lately","Divine"
"1999-01-22",9,"Doo Wop (That Thing)","Lauryn Hill"
"1999-01-22",10,"Slide","Goo Goo Dolls"
"1999-01-22",11,"Trippin'","Total Featuring Missy Elliott"
"1999-01-22",12,"Jumper","Third Eye Blind"
"1999-01-22",13,"Angel","Sarah McLachlan"
"1999-01-22",14,"Take Me There","BLACKstreet & Mya Featuring Mase & Blinky Blink"
"1999-01-22",15,"From This Moment On","Shania Twain"
"1999-01-22",16,"Love Like This","Faith Evans"
"1999-01-22",17,"Because Of You","98 Degrees"
"1999-01-22",18,"Miami","Will Smith"
"1999-01-22",19,"Can I Get A...","Jay-Z Featuring Amil (Of Major Coinz) & Ja"
"1999-01-22",20,"Iris","Goo Goo Dolls"
"1999-01-22",21,"These Are The Times","Dru Hill"
"1999-01-22",22,"Angel Of Mine","Monica"
"1999-01-22",23,"(God Must Have Spent) A Little More Time On You","*NSYNC"
"1999-01-22",24,"I Don't Want To Miss A Thing","Mark Chesnutt"
"1999-01-22",25,"When You Believe","Whitney Houston & Mariah Carey"
"1999-01-22",26,"Ghetto Cowboy","Mo Thugs Family Featuring Bone Thugs-N-Harmony"
"1999-01-22",27,"This Kiss","Faith Hill"
"1999-01-22",28,"I'll Be","Edwin McCain"
"1999-01-22",29,"My Favorite Mistake","Sheryl Crow"
"1999-01-22",30,"Too Close","Next"
"1999-01-22",31,"Inside Out","Eve 6"
"1999-01-22",32,"Changes","2Pac"
"1999-01-22",33,"Touch It","Monifah"
"1999-01-22",34,"How Deep Is Your Love","Dru Hill Featuring Redman"
"1999-01-22",35,"Believe","Cher"
"1999-01-22",36,"Wrong Again","Martina McBride"
"1999-01-22",37,"You Get What You Give","New Radicals"
"1999-01-22",38,"Stand Beside Me","Jo Dee Messina"
"1999-01-22",39,"Fly Away","Lenny Kravitz"
"1999-01-22",40,"When A Woman's Fed Up","R. Kelly"
"1999-01-22",41,"There You Have It","BlackHawk"
"1999-01-22",42,"Are You That Somebody?","Aaliyah"
"1999-01-22",43,"Right On The Money","Alan Jackson"
"1999-01-22",44,"Spirit Of A Boy, Wisdom Of A Man","Randy Travis"
"1999-01-22",45,"For A Little While","Tim McGraw"
"1999-01-22",46,"Every Morning","Sugar Ray"
"1999-01-22",47,"One Week","Barenaked Ladies"
"1999-01-22",48,"I Will Get There","Boyz II Men"
"1999-01-22",49,"For You I Will","Aaron Tippin"
"1999-01-22",50,"You're Beginning To Get To Me","Clay Walker"
"1999-01-22",51,"It's All Been Done","Barenaked Ladies"
"1999-01-22",52,"Hard Knock Life (Ghetto Anthem)","JAY-Z"
"1999-01-22",53,"Pretty Fly (For A White Guy)","The Offspring"
"1999-01-22",54,"No Place That Far","Sara Evans"
"1999-01-22",55,"Ex-Factor","Lauryn Hill"
"1999-01-22",56,"Rosa Parks","OutKast"
"1999-01-22",57,"Hold On To Me","John Michael Montgomery"
"1999-01-22",58,"Heartbreak Hotel","Whitney Houston Feat. Faith Evans & Kelly Price"
"1999-01-22",59,"Unbelievable","Diamond Rio"
"1999-01-22",60,"You're Easy On The Eyes","Terri Clark"
"1999-01-22",61,"Back 2 Good","matchbox 20"
"1999-01-22",62,"Thank U","Alanis Morissette"
"1999-01-22",63,"Wrong Night","Reba"
"1999-01-22",64,"What It's Like","Everlast"
"1999-01-22",65,"Goodbye","Spice Girls"
"1999-01-22",66,"Hold Me","Brian McKnight Featuring Tone & Kobe Bryant"
"1999-01-22",67,"Silly Ho","TLC"
"1999-01-22",68,"Sweetest Thing","112 Featuring Mase"
"1999-01-22",69,"Love Me","Madonna"
"1999-01-22",70,"The Power Of Good-Bye","The Wilkinsons"
"1999-01-22",71,"Fly (The Angel Song)","Case & Joe"
"1999-01-22",72,"Faded Pictures","Ice Cube Featuring Mr. Short Khop"
"1999-01-22",73,"Pushin' Weight","Brandy"
"1999-01-22",74,"Angel In Disguise","NEW"
"1999-01-22",75,"You Were Mine","NEW"
"1999-01-22",76,"Busy Man","Dixie Chicks"
"1999-01-22",77,"Father Of Mine","NEW"
"1999-01-22",78,"Never There","NEW"
"1999-01-22",79,"Luv Me, Luv Me","Billy Ray Cyrus"
"1999-01-22",80,"That Don't Impress Me Much","Everclear"
"1999-01-22",81,"Home Alone","Cake"
"1999-01-22",82,"Let Me Let Go","Shaggy Featuring Janet"
"1999-01-22",83,"Someone You Used To Know","NEW"
"1999-01-22",84,"Sweet Lady","NEW"
"1999-01-22",85,"Powerful Thing","Shania Twain"
"1999-01-22",86,"It Must Be Love","R. Kelly Featuring Keith Murray"
"1999-01-22",87,"All The Places (I Will Kiss You)","Faith Hill"
"1999-01-22",88,"A Bitter End","Collin Raye"
"1999-01-22",89,"Somebody's Out There Watching","NEW"
"1999-01-22",90,"Meanwhile","NEW"
"1999-01-22",91,"Hot Spot","Tyrese"
"1999-01-22",92,"Celebrity Skin","NEW"
"1999-01-22",93,"Husbands And Wives","NEW"
"1999-01-22",94,"Fire Escape","Trisha Yearwood"
"1999-01-22",95,"Big Big World","Ty Herndon"
"1999-01-22",96,"Talk Show Shhh!","Aaron Hall"
"1999-01-22",97,"Wherever You Go","Deryl Dodd"
"1999-01-22",98,"Come And Get With Me","NEW"
"1999-01-22",99,"My Little Secret","NEW"
"1999-01-22",100,"Just The Two Of Us","The Kinleys"
"1999-01-29",1,"...Baby One More Time","Britney Spears"
"1999-01-29",2,"Have You Ever?","Brandy"
"1999-01-29",3,"Nobody's Supposed To Be Here","Deborah Cox"
"1999-01-29",4,"I'm Your Angel","R. Kelly & Celine Dion"
"1999-01-29",5,"Jumper","Third Eye Blind"
"1999-01-29",6,"Angel Of Mine","Monica"
"1999-01-29",7,"Save Tonight","Eagle-Eye Cherry"
"1999-01-29",8,"Hands","Jewel"
"1999-01-29",9,"Slide","Goo Goo Dolls"
"1999-01-29",10,"Lullaby","Shawn Mullins"
"1999-01-29",11,"Angel","Sarah McLachlan"
"1999-01-29",12,"Doo Wop (That Thing)","Lauryn Hill"
"1999-01-29",13,"Lately","Divine"
"1999-01-29",14,"Trippin'","Total Featuring Missy Elliott"
"1999-01-29",15,"When You Believe","Whitney Houston & Mariah Carey"
"1999-01-29",16,"Because Of You","98 Degrees"
"1999-01-29",17,"Take Me There","BLACKstreet & Mya Featuring Mase & Blinky Blink"
"1999-01-29",18,"Believe","Cher"
"1999-01-29",19,"Miami","Will Smith"
"1999-01-29",20,"From This Moment On","Shania Twain"
"1999-01-29",21,"Love Like This","Faith Evans"
"1999-01-29",22,"Ghetto Cowboy","Mo Thugs Family Featuring Bone Thugs-N-Harmony"
"1999-01-29",23,"I Don't Want To Miss A Thing","Mark Chesnutt"
"1999-01-29",24,"These Are The Times","Dru Hill"
"1999-01-29",25,"Can I Get A...","Jay-Z Featuring Amil (Of Major Coinz) & Ja"
"1999-01-29",26,"(God Must Have Spent) A Little More Time On You","*NSYNC"
"1999-01-29",27,"Taking Everything","NEW"
"1999-01-29",28,"Iris","NEW"
"1999-01-29",29,"When A Woman's Fed Up","Gerald Levert"
"1999-01-29",30,"Inside Out","Goo Goo Dolls"
"1999-01-29",31,"Every Morning","R. Kelly"
"1999-01-29",32,"This Kiss","Eve 6"
"1999-01-29",33,"I Will Get There","Sugar Ray"
"1999-01-29",34,"Changes","Faith Hill"
"1999-01-29",35,"I'll Be","Boyz II Men"
"1999-01-29",36,"You Get What You Give","2Pac"
"1999-01-29",37,"Stand Beside Me","Edwin McCain"
"1999-01-29",38,"My Favorite Mistake","New Radicals"
"1999-01-29",39,"Fly Away","Jo Dee Messina"
"1999-01-29",40,"How Deep Is Your Love","Sheryl Crow"
"1999-01-29",41,"For A Little While","Lenny Kravitz"
"1999-01-29",42,"Spirit Of A Boy, Wisdom Of A Man","Dru Hill Featuring Redman"
"1999-01-29",43,"Too Close","Tim McGraw"
"1999-01-29",44,"It's All Been Done","Randy Travis"
"1999-01-29",45,"Wrong Again","Next"
"1999-01-29",46,"There You Have It","Barenaked Ladies"
"1999-01-29",47,"Unbelievable","Martina McBride"
"1999-01-29",48,"Right On The Money","BlackHawk"
"1999-01-29",49,"Touch It","Diamond Rio"
"1999-01-29",50,"Hold On To Me","Alan Jackson"
"1999-01-29",51,"No Place That Far","Monifah"
"1999-01-29",52,"Ex-Factor","John Michael Montgomery"
"1999-01-29",53,"Back 2 Good","Sara Evans"
"1999-01-29",54,"Pretty Fly (For A White Guy)","Lauryn Hill"
"1999-01-29",55,"Heartbreak Hotel","matchbox 20"
"1999-01-29",56,"Wrong Night","The Offspring"
"1999-01-29",57,"All I Have To Give","Whitney Houston Feat. Faith Evans & Kelly Price"
"1999-01-29",58,"Goodbye","Reba"
"1999-01-29",59,"One Week","NEW"
"1999-01-29",60,"Rosa Parks","NEW"
"1999-01-29",61,"Fly (The Angel Song)","Backstreet Boys"
"1999-01-29",62,"What It's Like","Spice Girls"
"1999-01-29",63,"Silly Ho","Barenaked Ladies"
"1999-01-29",64,"For You I Will","OutKast"
"1999-01-29",65,"You're Beginning To Get To Me","The Wilkinsons"
"1999-01-29",66,"You Were Mine","Everlast"
"1999-01-29",67,"Hard Knock Life (Ghetto Anthem)","TLC"
"1999-01-29",68,"Pushin' Weight","Aaron Tippin"
"1999-01-29",69,"Sweet Lady","Clay Walker"
"1999-01-29",70,"Busy Man","Dixie Chicks"
"1999-01-29",71,"Sweetest Thing","JAY-Z"
"1999-01-29",72,"Angel In Disguise","Ice Cube Featuring Mr. Short Khop"
"1999-01-29",73,"That Don't Impress Me Much","Tyrese"
"1999-01-29",74,"Hold Me","Billy Ray Cyrus"
"1999-01-29",75,"Faded Pictures","Brandy"
"1999-01-29",76,"Father Of Mine","Shania Twain"
"1999-01-29",77,"Meanwhile","Brian McKnight Featuring Tone & Kobe Bryant"
"1999-01-29",78,"The Power Of Good-Bye","Case & Joe"
"1999-01-29",79,"Powerful Thing","Everclear"
"1999-01-29",80,"Never There","George Strait"
"1999-01-29",81,"You're Easy On The Eyes","Madonna"
