"date","rank","song","artist"
"2018-01-08",1,"Perfect","Ed Sheeran"
"2018-01-08",2,"Havana","Camila Cabello Featuring Young Thug"
"2018-01-08",3,"Rockstar","Post Malone Featuring 21 Savage"
"2018-01-08",4,"Thunder","Imagine Dragons"
"2018-01-08",5,"No Limit","G-Eazy Featuring A$AP Rocky & Cardi B"
"2018-01-08",6,"Bad At Love","Halsey"
"2018-01-08",7,"Too Good At Goodbyes","Sam Smith"
"2018-01-08",8,"MotorSport","Migos, Nicki Minaj & Cardi B"
"2018-01-08",9,"Gucci Gang","Lil Pump"
"2018-01-08",10,"Bodak Yellow (Money Moves)","Cardi B"
"2018-01-08",11,"New Rules","Dua Lipa"
"2018-01-08",12,"Feel It Still","Portugal. The Man"
"2018-01-08",13,"Shape Of You","Ed Sheeran"
"2018-01-08",14,"Love.","Kendrick Lamar Featuring Zacari"
"2018-01-08",15,"Sorry Not Sorry","Demi Lovato"
"2018-01-08",16,"Believer","Imagine Dragons"
"2018-01-08",17,"Him & I","G-Eazy & Halsey"
"2018-01-08",18,"Let You Down","Cardi B Featuring 21 Savage"
"2018-01-08",19,"Bartier Cardi","6ix9ine"
"2018-01-08",20,"Gummo","Maroon 5 Featuring SZA"
"2018-01-08",21,"What Lovers Do","Khalid"
"2018-01-08",22,"Young Dumb & Broke","Post Malone"
"2018-01-08",23,"I Fall Apart","Bebe Rexha & Florida Georgia Line"
"2018-01-08",24,"Meant To Be","Luis Fonsi & Daddy Yankee Featuring Justin Bieber"
"2018-01-08",25,"Despacito","Gucci Mane Featuring Migos"
"2018-01-08",26,"I Get The Bag","Charlie Puth"
"2018-01-08",27,"How Long","Selena Gomez X Marshmello"
"2018-01-08",28,"Wolves","21 Savage"
"2018-01-08",29,"Bank Account","J Balvin & Willy William Featuring Beyonce"
"2018-01-08",30,"Mi Gente","A$AP Ferg Featuring Nicki Minaj"
"2018-01-08",31,"Plain Jane","Bruno Mars"
"2018-01-08",32,"That's What I Like","Logic Featuring Alessia Cara & Khalid"
"2018-01-08",33,"1-800-273-8255","Charlie Puth"
"2018-01-08",34,"Attention","NEW"
"2018-01-08",35,"Finesse","NEW"
"2018-01-08",36,"The Way Life Goes","Bruno Mars & Cardi B"
"2018-01-08",37,"The Weekend","Lil Uzi Vert Featuring Nicki Minaj"
"2018-01-08",38,"Sky Walker","SZA"
"2018-01-08",39,"End Game","Miguel Featuring Travis Scott"
"2018-01-08",40,"Let Me Go","Taylor Swift Featuring Ed Sheeran & Future"
"2018-01-08",41,"Silence","Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt"
"2018-01-08",42,"Unforgettable","Marshmello Featuring Khalid"
"2018-01-08",43,"What About Us","French Montana Featuring Swae Lee"
"2018-01-08",44,"Marry Me","P!nk"
"2018-01-08",45,"River","Thomas Rhett"
"2018-01-08",46,"Like I Loved You","Eminem Featuring Ed Sheeran"
"2018-01-08",47,"Roll In Peace","Brett Young"
"2018-01-08",48,"Lemon","Kodak Black Featuring XXXTENTACION"
"2018-01-08",49,"Ric Flair Drip","N*E*R*D & Rihanna"
"2018-01-08",50,"Lights Down Low","Offset & Metro Boomin"
"2018-01-08",51,"Pills And Automobiles","MAX Featuring gnash"
"2018-01-08",52,"Yours","Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
"2018-01-08",53,"Greatest Love Story","Russell Dickerson"
"2018-01-08",54,"Good Old Days","LANCO"
"2018-01-08",55,"Look What You Made Me Do","Macklemore Featuring Kesha"
"2018-01-08",56,"I'll Name The Dogs","Taylor Swift"
"2018-01-08",57,"Round Here Buzz","Blake Shelton"
"2018-01-08",58,"...Ready For It?","Eric Church"
"2018-01-08",59,"Candy Paint","Taylor Swift"
"2018-01-08",60,"Rubbin Off The Paint","Post Malone"
"2018-01-08",61,"La Modelo","YBN Nahmir"
"2018-01-08",62,"I Could Use A Love Song","Ozuna x Cardi B"
"2018-01-08",63,"Losing Sleep","Maren Morris"
"2018-01-08",64,"Echame La Culpa","Chris Young"
"2018-01-08",65,"Codeine Dreaming","Luis Fonsi & Demi Lovato"
"2018-01-08",66,"MIC Drop","Kodak Black Featuring Lil Wayne"
"2018-01-08",67,"You Broke Up With Me","BTS Featuring Desiigner"
"2018-01-08",68,"Kooda","Walker Hayes"
"2018-01-08",69,"Light It Up","6ix9ine"
"2018-01-08",70,"Written In The Sand","Luke Bryan"
"2018-01-08",71,"Never Be The Same","Old Dominion"
"2018-01-08",72,"Tell Me You Love Me","RE- ENTRY"
"2018-01-08",73,"No Smoke","RE- ENTRY"
"2018-01-08",74,"Ice Tray","Camila Cabello"
"2018-01-08",75,"Krippy Kush","Demi Lovato"
"2018-01-08",76,"Betrayed","YoungBoy Never Broke Again"
"2018-01-08",77,"Pick It Up","Quavo & Lil Yachty"
"2018-01-08",78,"Five More Minutes","Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian"
"2018-01-08",79,"Legends","Lil Xan"
"2018-01-08",80,"One Foot","Famous Dex Featuring A$AP Rocky"
"2018-01-08",81,"Mayores","Scotty McCreery"
"2018-01-08",82,"Heaven","Kelsea Ballerini"
"2018-01-08",83,"This Is Me","NEW"
"2018-01-08",84,"My Dawg","NEW"
"2018-01-08",85,"Rewrite The Stars","WALK THE MOON"
"2018-01-08",86,"Too Much To Ask","Becky G Featuring Bad Bunny"
"2018-01-08",87,"All On Me","RE- ENTRY"
"2018-01-08",88,"Never Enough","RE- ENTRY"
"2018-01-08",89,"Stir Fry","Kane Brown"
"2018-01-08",90,"Juice","NEW"
"2018-01-08",91,"Broken Halos","NEW"
"2018-01-08",92,"Corazon","Keala Settle & The Greatest Showman Ensemble"
"2018-01-08",93,"Female","Lil Baby"
"2018-01-08",94,"Dusk Till Dawn","NEW"
"2018-01-08",95,"The Greatest Show","NEW"
"2018-01-08",96,"When We","Zac Efron & Zendaya"
"2018-01-08",97,"Wanted You","Niall Horan"
"2018-01-08",98,"F**k Love","RE- ENTRY"
"2018-01-08",99,"Home","RE- ENTRY"
"2018-01-08",100,"Best Friend","Devin Dawson"
"2018-01-15",1,"Perfect","Ed Sheeran"
"2018-01-15",2,"Havana","Camila Cabello Featuring Young Thug"
"2018-01-15",3,"Finesse","Bruno Mars & Cardi B"
"2018-01-15",4,"Rockstar","Post Malone Featuring 21 Savage"
"2018-01-15",5,"No Limit","G-Eazy Featuring A$AP Rocky & Cardi B"
"2018-01-15",6,"Thunder","Imagine Dragons"
"2018-01-15",7,"Bad At Love","Halsey"
"2018-01-15",8,"Too Good At Goodbyes","Sam Smith"
"2018-01-15",9,"Filthy","NEW"
"2018-01-15",10,"MotorSport","NEW"
"2018-01-15",11,"New Rules","Justin Timberlake"
"2018-01-15",12,"Gucci Gang","Migos, Nicki Minaj & Cardi B"
"2018-01-15",13,"Love.","Dua Lipa"
"2018-01-15",14,"Bartier Cardi","Lil Pump"
"2018-01-15",15,"Let You Down","Kendrick Lamar Featuring Zacari"
"2018-01-15",16,"Him & I","Cardi B Featuring 21 Savage"
"2018-01-15",17,"Bodak Yellow (Money Moves)","G-Eazy & Halsey"
"2018-01-15",18,"Meant To Be","Cardi B"
"2018-01-15",19,"Gummo","Bebe Rexha & Florida Georgia Line"
"2018-01-15",20,"Feel It Still","6ix9ine"
"2018-01-15",21,"Sorry Not Sorry","Portugal. The Man"
"2018-01-15",22,"Shape Of You","Demi Lovato"
"2018-01-15",23,"How Long","Ed Sheeran"
"2018-01-15",24,"Wolves","Charlie Puth"
"2018-01-15",25,"I Get The Bag","Selena Gomez X Marshmello"
"2018-01-15",26,"I Fall Apart","Gucci Mane Featuring Migos"
"2018-01-15",27,"What Lovers Do","Post Malone"
"2018-01-15",28,"Young Dumb & Broke","Maroon 5 Featuring SZA"
"2018-01-15",29,"Plain Jane","Khalid"
"2018-01-15",30,"Believer","A$AP Ferg Featuring Nicki Minaj"
"2018-01-15",31,"Sky Walker","Imagine Dragons"
"2018-01-15",32,"River","Miguel Featuring Travis Scott"
"2018-01-15",33,"The Way Life Goes","Eminem Featuring Ed Sheeran"
"2018-01-15",34,"Despacito","Lil Uzi Vert Featuring Nicki Minaj"
"2018-01-15",35,"Mi Gente","Luis Fonsi & Daddy Yankee Featuring Justin Bieber"
"2018-01-15",36,"End Game","J Balvin & Willy William Featuring Beyonce"
"2018-01-15",37,"Bank Account","Taylor Swift Featuring Ed Sheeran & Future"
"2018-01-15",38,"That's What I Like","21 Savage"
"2018-01-15",39,"Marry Me","Bruno Mars"
"2018-01-15",40,"Let Me Go","Thomas Rhett"
"2018-01-15",41,"Attention","Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt"
"2018-01-15",42,"The Weekend","Charlie Puth"
"2018-01-15",43,"All The Stars","SZA"
"2018-01-15",44,"1-800-273-8255","NEW"
"2018-01-15",45,"Roll In Peace","NEW"
"2018-01-15",46,"Silence","Kendrick Lamar & SZA"
"2018-01-15",47,"Lights Down Low","Logic Featuring Alessia Cara & Khalid"
"2018-01-15",48,"Ric Flair Drip","Kodak Black Featuring XXXTENTACION"
"2018-01-15",49,"Unforgettable","Marshmello Featuring Khalid"
"2018-01-15",50,"Lemon","MAX Featuring gnash"
"2018-01-15",51,"Like I Loved You","Offset & Metro Boomin"
"2018-01-15",52,"Yours","French Montana Featuring Swae Lee"
"2018-01-15",53,"Pills And Automobiles","N*E*R*D & Rihanna"
"2018-01-15",54,"Good Old Days","Brett Young"
"2018-01-15",55,"Tell Me You Love Me","Russell Dickerson"
"2018-01-15",56,"I Could Use A Love Song","Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
"2018-01-15",57,"Round Here Buzz","Macklemore Featuring Kesha"
"2018-01-15",58,"Codeine Dreaming","Demi Lovato"
"2018-01-15",59,"La Modelo","Maren Morris"
"2018-01-15",60,"Echame La Culpa","Eric Church"
"2018-01-15",61,"Greatest Love Story","Kodak Black Featuring Lil Wayne"
"2018-01-15",62,"Rubbin Off The Paint","Ozuna x Cardi B"
"2018-01-15",63,"Losing Sleep","Luis Fonsi & Demi Lovato"
"2018-01-15",64,"This Is Me","LANCO"
"2018-01-15",65,"Never Be The Same","YBN Nahmir"
"2018-01-15",66,"I'll Name The Dogs","Chris Young"
"2018-01-15",67,"Candy Paint","Keala Settle & The Greatest Showman Ensemble"
"2018-01-15",68,"You Broke Up With Me","Camila Cabello"
"2018-01-15",69,"Written In The Sand","Blake Shelton"
"2018-01-15",70,"Heaven","Post Malone"
"2018-01-15",71,"Pick It Up","Walker Hayes"
"2018-01-15",72,"Stir Fry","Old Dominion"
"2018-01-15",73,"Kooda","Kane Brown"
"2018-01-15",74,"MIC Drop","Famous Dex Featuring A$AP Rocky"
"2018-01-15",75,"No Smoke","Migos"
"2018-01-15",76,"Betrayed","6ix9ine"
"2018-01-15",77,"Five More Minutes","BTS Featuring Desiigner"
"2018-01-15",78,"Rewrite The Stars","YoungBoy Never Broke Again"
"2018-01-15",79,"Ice Tray","Lil Xan"
"2018-01-15",80,"...Ready For It?","Scotty McCreery"
"2018-01-15",81,"All On Me","Zac Efron & Zendaya"
"2018-01-15",82,"For You (Fifty Shades Freed)","Quavo & Lil Yachty"
"2018-01-15",83,"Legends","Taylor Swift"
"2018-01-15",84,"One Foot","Devin Dawson"
"2018-01-15",85,"Nowadays","NEW"
"2018-01-15",86,"Best Friend","NEW"
"2018-01-15",87,"My Dawg","Liam Payne & Rita Ora"
"2018-01-15",88,"The Greatest Show","Kelsea Ballerini"
"2018-01-15",89,"Krippy Kush","WALK THE MOON"
"2018-01-15",90,"Corazon","NEW"
"2018-01-15",91,"Broken Halos","NEW"
"2018-01-15",92,"I Miss You","Lil Skies Featuring Landon Cube"
"2018-01-15",93,"Too Much To Ask","Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno"
"2018-01-15",94,"Mayores","Lil Baby"
"2018-01-15",95,"Beautiful Trauma","Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble"
"2018-01-15",96,"Female","Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian"
"2018-01-15",97,"Home","Maluma X Nego do Borel"
"2018-01-15",98,"Red Roses","Chris Stapleton"
"2018-01-15",99,"Never Enough","NEW"
"2018-01-15",100,"Juice","NEW"
"2018-01-22",1,"Havana","Camila Cabello Featuring Young Thug"
"2018-01-22",2,"Perfect","Ed Sheeran"
"2018-01-22",3,"Rockstar","Post Malone Featuring 21 Savage"
"2018-01-22",4,"Finesse","Bruno Mars & Cardi B"
"2018-01-22",5,"Bad At Love","Halsey"
"2018-01-22",6,"Thunder","Imagine Dragons"
"2018-01-22",7,"No Limit","G-Eazy Featuring A$AP Rocky & Cardi B"
"2018-01-22",8,"New Rules","Dua Lipa"
"2018-01-22",9,"Too Good At Goodbyes","Sam Smith"
"2018-01-22",10,"MotorSport","Migos, Nicki Minaj & Cardi B"
"2018-01-22",11,"Gucci Gang","Lil Pump"
"2018-01-22",12,"Love.","Kendrick Lamar Featuring Zacari"
"2018-01-22",13,"Gummo","6ix9ine"
"2018-01-22",14,"Let You Down","G-Eazy & Halsey"
"2018-01-22",15,"Him & I","Cardi B Featuring 21 Savage"
"2018-01-22",16,"Bartier Cardi","Bebe Rexha & Florida Georgia Line"
"2018-01-22",17,"Meant To Be","Taylor Swift Featuring Ed Sheeran & Future"
"2018-01-22",18,"End Game","Cardi B"
"2018-01-22",19,"Bodak Yellow (Money Moves)","Post Malone"
"2018-01-22",20,"I Fall Apart","Ed Sheeran"
"2018-01-22",21,"Shape Of You","Charlie Puth"
"2018-01-22",22,"How Long","Portugal. The Man"
"2018-01-22",23,"Feel It Still","Gucci Mane Featuring Migos"
"2018-01-22",24,"I Get The Bag","Selena Gomez X Marshmello"
"2018-01-22",25,"Wolves","Imagine Dragons"
"2018-01-22",26,"Believer","A$AP Ferg Featuring Nicki Minaj"
"2018-01-22",27,"Plain Jane","Demi Lovato"
"2018-01-22",28,"Sorry Not Sorry","Justin Timberlake"
"2018-01-22",29,"Filthy","Camila Cabello"
"2018-01-22",30,"Never Be The Same","Maroon 5 Featuring SZA"
"2018-01-22",31,"What Lovers Do","Khalid"
"2018-01-22",32,"Young Dumb & Broke","Miguel Featuring Travis Scott"
"2018-01-22",33,"Sky Walker","Eminem Featuring Ed Sheeran"
"2018-01-22",34,"River","Thomas Rhett"
"2018-01-22",35,"Marry Me","Kodak Black Featuring XXXTENTACION"
"2018-01-22",36,"Roll In Peace","Lil Uzi Vert Featuring Nicki Minaj"
"2018-01-22",37,"The Way Life Goes","21 Savage"
"2018-01-22",38,"Bank Account","J Balvin & Willy William Featuring Beyonce"
"2018-01-22",39,"Mi Gente","N*E*R*D & Rihanna"
"2018-01-22",40,"Lemon","MAX Featuring gnash"
"2018-01-22",41,"Lights Down Low","Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt"
"2018-01-22",42,"Let Me Go","Offset & Metro Boomin"
"2018-01-22",43,"Ric Flair Drip","Charlie Puth"
"2018-01-22",44,"Attention","Logic Featuring Alessia Cara & Khalid"
"2018-01-22",45,"1-800-273-8255","SZA"
"2018-01-22",46,"The Weekend","NEW"
"2018-01-22",47,"The Champion","NEW"
"2018-01-22",48,"Unforgettable","Carrie Underwood Featuring Ludacris"
"2018-01-22",49,"Yours","French Montana Featuring Swae Lee"
"2018-01-22",50,"Silence","Russell Dickerson"
"2018-01-22",51,"Pills And Automobiles","Marshmello Featuring Khalid"
"2018-01-22",52,"Like I Loved You","Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black"
"2018-01-22",53,"All The Stars","Brett Young"
"2018-01-22",54,"Good Old Days","Kendrick Lamar & SZA"
"2018-01-22",55,"Nowadays","Macklemore Featuring Kesha"
"2018-01-22",56,"Round Here Buzz","Lil Skies Featuring Landon Cube"
"2018-01-22",57,"Echame La Culpa","Eric Church"
"2018-01-22",58,"This Is Me","Luis Fonsi & Demi Lovato"
"2018-01-22",59,"Written In The Sand","Keala Settle & The Greatest Showman Ensemble"
"2018-01-22",60,"Stir Fry","Old Dominion"
"2018-01-22",61,"Losing Sleep","Migos"
"2018-01-22",62,"Rubbin Off The Paint","Chris Young"
"2018-01-22",63,"Codeine Dreaming","YBN Nahmir"
"2018-01-22",64,"KEKE","Kodak Black Featuring Lil Wayne"
"2018-01-22",65,"Greatest Love Story","NEW"
"2018-01-22",66,"Pick It Up","NEW"
"2018-01-22",67,"La Modelo","6ix9ine, Fetty Wap & A Boogie Wit da Hoodie"
"2018-01-22",68,"You Broke Up With Me","LANCO"
"2018-01-22",69,"Red Roses","Famous Dex Featuring A$AP Rocky"
"2018-01-22",70,"Rewrite The Stars","Ozuna x Cardi B"
"2018-01-22",71,"Outside Today","Walker Hayes"
"2018-01-22",72,"Tell Me You Love Me","Lil Skies Featuring Landon Cube"
"2018-01-22",73,"Kooda","Zac Efron & Zendaya"
"2018-01-22",74,"Candy Paint","NEW"
"2018-01-22",75,"Betrayed","NEW"
"2018-01-22",76,"Heaven","YoungBoy Never Broke Again"
"2018-01-22",77,"One Foot","Demi Lovato"
"2018-01-22",78,"No Smoke","6ix9ine"
"2018-01-22",79,"MIC Drop","Post Malone"
"2018-01-22",80,"My My My!","Lil Xan"
"2018-01-22",81,"Best Friend","Kane Brown"
"2018-01-22",82,"I'll Name The Dogs","WALK THE MOON"
"2018-01-22",83,"Five More Minutes","YoungBoy Never Broke Again"
"2018-01-22",84,"Tequila","BTS Featuring Desiigner"
"2018-01-22",85,"Legends","NEW"
"2018-01-22",86,"Ice Tray","NEW"
"2018-01-22",87,"Corazon","Troye Sivan"
"2018-01-22",88,"All On Me","Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno"
"2018-01-22",89,"The Greatest Show","Blake Shelton"
"2018-01-22",90,"My Dawg","Scotty McCreery"
"2018-01-22",91,"King's Dead","NEW"
"2018-01-22",92,"IDGAF","NEW"
"2018-01-22",93,"Mayores","Dan + Shay"
"2018-01-22",94,"Broken Halos","Kelsea Ballerini"
"2018-01-22",95,"Krippy Kush","Quavo & Lil Yachty"
"2018-01-22",96,"...Ready For It?","Maluma X Nego do Borel"
"2018-01-22",97,"Never Enough","Devin Dawson"
"2018-01-22",98,"El Bano","Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble"
"2018-01-22",99,"Beautiful Trauma","Lil Baby"
"2018-01-22",100,"Female","NEW"
"2018-01-29",1,"God's Plan","NEW"
"2018-01-29",2,"Perfect","NEW"
"2018-01-29",3,"Havana","Drake"
"2018-01-29",4,"Rockstar","Ed Sheeran"
"2018-01-29",5,"Finesse","Camila Cabello Featuring Young Thug"
"2018-01-29",6,"Bad At Love","Post Malone Featuring 21 Savage"
"2018-01-29",7,"Diplomatic Immunity","Bruno Mars & Cardi B"
"2018-01-29",8,"New Rules","Halsey"
"2018-01-29",9,"Thunder","NEW"
"2018-01-29",10,"No Limit","NEW"
"2018-01-29",11,"MotorSport","Drake"
"2018-01-29",12,"Meant To Be","Dua Lipa"
"2018-01-29",13,"Too Good At Goodbyes","Imagine Dragons"
"2018-01-29",14,"Let You Down","G-Eazy Featuring A$AP Rocky & Cardi B"
"2018-01-29",15,"Love.","Migos, Nicki Minaj & Cardi B"
"2018-01-29",16,"Him & I","Bebe Rexha & Florida Georgia Line"
"2018-01-29",17,"Gucci Gang","Sam Smith"
"2018-01-29",18,"Gummo","Kendrick Lamar Featuring Zacari"
"2018-01-29",19,"I Fall Apart","G-Eazy & Halsey"
"2018-01-29",20,"Bartier Cardi","Lil Pump"
"2018-01-29",21,"How Long","6ix9ine"
"2018-01-29",22,"Shape Of You","Post Malone"
"2018-01-29",23,"Bodak Yellow (Money Moves)","Cardi B Featuring 21 Savage"
"2018-01-29",24,"I Get The Bag","Charlie Puth"
"2018-01-29",25,"Feel It Still","Ed Sheeran"
"2018-01-29",26,"Wolves","Cardi B"
"2018-01-29",27,"Plain Jane","Gucci Mane Featuring Migos"
"2018-01-29",28,"Believer","Portugal. The Man"
"2018-01-29",29,"Sky Walker","Selena Gomez X Marshmello"
"2018-01-29",30,"End Game","A$AP Ferg Featuring Nicki Minaj"
"2018-01-29",31,"Roll In Peace","Imagine Dragons"
"2018-01-29",32,"Sorry Not Sorry","Miguel Featuring Travis Scott"
"2018-01-29",33,"Filthy","Taylor Swift Featuring Ed Sheeran & Future"
"2018-01-29",34,"River","Kodak Black Featuring XXXTENTACION"
"2018-01-29",35,"Young Dumb & Broke","Demi Lovato"
"2018-01-29",36,"Marry Me","Justin Timberlake"
"2018-01-29",37,"Never Be The Same","Eminem Featuring Ed Sheeran"
"2018-01-29",38,"Lights Down Low","Khalid"
"2018-01-29",39,"Ric Flair Drip","Thomas Rhett"
"2018-01-29",40,"Lemon","Camila Cabello"
"2018-01-29",41,"What Lovers Do","MAX Featuring gnash"
"2018-01-29",42,"The Way Life Goes","Offset & Metro Boomin"
"2018-01-29",43,"KEKE","N*E*R*D & Rihanna"
"2018-01-29",44,"Mi Gente","Maroon 5 Featuring SZA"
"2018-01-29",45,"Let Me Go","Lil Uzi Vert Featuring Nicki Minaj"
"2018-01-29",46,"1-800-273-8255","6ix9ine, Fetty Wap & A Boogie Wit da Hoodie"
"2018-01-29",47,"Bank Account","J Balvin & Willy William Featuring Beyonce"
"2018-01-29",48,"Attention","Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt"
"2018-01-29",49,"Yours","Logic Featuring Alessia Cara & Khalid"
"2018-01-29",50,"Unforgettable","21 Savage"
"2018-01-29",51,"Outside Today","Charlie Puth"
"2018-01-29",52,"Stir Fry","Russell Dickerson"
"2018-01-29",53,"Pills And Automobiles","French Montana Featuring Swae Lee"
